ax,ay,stamp
4.707553580734277,0.02478346894927218,1743771190.5418901
-0.024362283150433914,-0.0016063353966892571,1743771190.6421113
-0.032448354165152134,-0.00642615987863562,1743771190.74245
-0.03400375900728775,0.015575987730836958,1743771190.8419325
-0.007144837600859776,-0.018165372866853047,1743771190.9414728
-0.012691881585147937,-0.0025696149793826466,1743771191.0419552
-0.032248027671357524,0.006299337386213639,1743771191.1415908
-0.03378781811536057,-0.011633729945351234,1743771191.2422276
-0.04072409561056017,0.005963504922085661,1743771191.342082
-0.15020422336875391,-0.0036780290808820885,1743771191.4417033
-0.08045448884868703,-0.025984062492772197,1743771191.5414286
0.07192218833178969,0.0072957594900759214,1743771191.6416004
-0.06206692892031902,-0.004473508207181443,1743771191.7419465
-0.08069290590189009,-0.02233650274908606,1743771191.8418548
-0.028098597578569667,-0.011527834996715208,1743771191.9428496
-0.04154899598654569,-0.002435556287486229,1743771192.0420415
-0.059460984681095355,-0.023137516159377376,1743771192.1416035
-0.04369929547991351,0.014904497554776613,1743771192.2414556
-0.05457544644657158,-0.028209270980033577,1743771192.3422573
-0.05475776895132987,0.0021229627543540024,1743771192.4418764
-0.06809813419598694,0.0020836567424430833,1743771192.5419574
-0.05372780628150799,-0.023496292538705506,1743771192.6417134
-0.061290727559382564,-0.017033515970432147,1743771192.7416337
-0.0492476100077684,0.004635177925047651,1743771192.8416893
-0.05306295947490555,-0.00327667590196305,1743771192.9414873
-0.02520195175766473,0.025937106047536008,1743771193.0418887
-0.04893574016578349,0.016224288441491215,1743771193.1420162
-0.032595889999521344,-0.003119207863941836,1743771193.2415152
-0.15480800858505753,0.0062822113386007735,1743771193.3416812
-0.16873345583518531,0.014471355898297747,1743771193.4414093
0.023533759472917724,-0.0007843434746043322,1743771193.541746
-0.06138482608522375,-0.000392269771905876,1743771193.6413858
-0.07356744225832389,0.03248309522278337,1743771193.7415335
-0.0670560436757689,0.015847709926652534,1743771193.8418195
-0.21656308271438912,-0.027204290579873756,1743771193.9413614
-0.04992956672631251,-0.015140327153642025,1743771194.0418339
0.08962005070551401,0.025142829830592992,1743771194.1416984
-0.049819422785653995,0.0019377783319948856,1743771194.2415497
-0.02361497539348285,0.018753326898871145,1743771194.3414588
-0.016048606407993955,-0.001162323834212954,1743771194.4419134
-0.15447098561189107,0.004251793116847265,1743771194.5414915
-0.0605187846817036,-0.007263236231194004,1743771194.6417542
-0.04530571828730184,0.00800817637479834,1743771194.7415578
-0.009599036048943351,-0.018020358412898247,1743771194.8418295
-0.06124603655872332,-0.034316271669304316,1743771194.9417076
-0.062285036561674514,0.014738321878132734,1743771195.0419831
1.396990009706215,0.03921601063605126,1743771195.141693
-0.0507486101217656,-0.010108142843746915,1743771195.241764
-0.05542541945991898,0.043970254747554005,1743771195.3418849
0.026799540084830722,-0.021898433420272128,1743771195.4413903
-0.19453420827693918,-0.00890187209760784,1743771195.5414963
0.039061618735583725,0.007826926364631568,1743771195.6415513
-0.07368389710595652,0.018518590705827405,1743771195.7419267
-0.02424933019575305,0.0061143762813434385,1743771195.8414981
-0.0294114829442516,-0.017725074655553494,1743771195.942833
-0.045367783433575004,0.027738257959637316,1743771196.0417666
-0.031294481837476254,0.008313792895797428,1743771196.1415203
-0.039688660346958275,-0.01742676763608875,1743771196.2420168
-0.04086382382683613,0.02247326407956607,1743771196.3419669
-0.08419569169942968,0.025359031133805846,1743771196.4416835
0.05230200472632975,0.0011551227406728431,1743771196.5414848
0.029739858385578556,0.01461807454783719,1743771196.641715
0.011257773021896554,0.0279664629721998,1743771196.7414203
-0.07188603201886348,-0.026555529540403466,1743771196.8413072
-0.06547037435932061,0.02448951937310536,1743771196.9417758
-0.07314252682581501,0.022508116810146535,1743771197.041504
-0.03245450580015219,0.0025471870637466306,1743771197.1416216
-0.050213310926344755,-0.016117188703090556,1743771197.241547
-0.060412790524962665,0.03934286529214513,1743771197.3419666
-0.077206211317068,0.049406276992758714,1743771197.441544
-0.00894005183046219,0.1444794479673748,1743771197.5418355
-0.07192526569295227,0.08453584844625825,1743771197.6416628
-0.027524374892943754,0.08863123627560283,1743771197.7413676
0.0887196433525738,0.07870093388883681,1743771197.841915
