x,y,th,stamp
5.74782054558731e-05,0.0,3.5307630884914334e-10,1743781838.637056
0.0014610023751958343,3.5317173152933553e-12,-1.648473963176361e-07,1743781838.837127
0.006029700102888327,-3.768513888769811e-10,-2.95359942508825e-07,1743781838.936925
0.01918033787936617,3.320303276034364e-09,8.634361154351605e-06,1743781839.0372083
0.03853297126939004,1.1099508126166667e-07,2.9134056515949804e-05,1743781839.1369908
0.06750317483356319,4.6749882852584066e-07,-0.00013841018880015536,1743781839.2367077
0.1085355849663507,-1.8091576151144446e-05,-0.003009355829578303,1743781839.3368309
0.1592659026823585,-0.00020595031098917651,-0.020707618332758627,1743781839.4369678
0.21607056493519367,-0.0013852575458716426,-0.06337962628497612,1743781839.5371482
0.27661993424241305,-0.005191066016692109,-0.1166189061493791,1743781839.636492
0.34038846775525067,-0.012602483147630688,-0.17173254838722524,1743781839.737087
0.40745682514134274,-0.024150723830326057,-0.22672483544847646,1743781839.836488
0.4762950577670155,-0.039984934053990624,-0.27985693134524686,1743781839.936689
0.5471009921137336,-0.06020886074046774,-0.32430386717788806,1743781840.0366821
0.6217705309297756,-0.08521087313852163,-0.35819075577671505,1743781840.1368175
0.6993388894244867,-0.11418263573492272,-0.3840246157467536,1743781840.2365847
0.7785683770167925,-0.14613846595475627,-0.4040898964200525,1743781840.3363898
0.8591247846192442,-0.18054555065001707,-0.4209478069008377,1743781840.4369068
0.9407030378989588,-0.21703603704975002,-0.4355087747368273,1743781840.5369098
1.0132393878052959,-0.25090388966813953,-0.4493653086710506,1743781840.6367905
1.0870030969528548,-0.2863726586930999,-0.46182411631649856,1743781840.7366822
1.1702225857976911,-0.3277329309769676,-0.47904845898036963,1743781840.8367765
1.2673017031916942,-0.37808001324479334,-0.5062041234962988,1743781840.9367568
1.3699084139002855,-0.43525103506762747,-0.5767924319474638,1743781841.0366201
1.4518721746975778,-0.4896633280717462,-0.7307014216947121,1743781841.1365755
1.5174131904632986,-0.5480672983326412,-0.9309538751019405,1743781841.236429
1.568511770490255,-0.6168194703322211,-1.1252695101388783,1743781841.3365963
1.6029143867662823,-0.6890403845042563,-1.3188413614126686,1743781841.4374406
1.621605348076362,-0.762042256235334,-1.5142714760523222,1743781841.536482
1.6247522301959847,-0.8163484723625509,-1.7052440123874035,1743781841.6368833
1.6193103015343095,-0.8587929488036842,-1.8682385015326763,1743781841.7366686
1.6085396813760966,-0.8946275333856114,-1.9701700864229754,1743781841.8365796
1.5911982676917775,-0.935969600222097,-2.0332854203508113,1743781841.9366133
1.5664716403949195,-0.9857915285151404,-2.087215095435584,1743781842.0364885
1.5356631016643352,-1.0401858893594957,-2.137707226657353,1743781842.1364808
1.5032087402232963,-1.091146219604041,-2.177114277516712,1743781842.2362905
1.4692002425215727,-1.1403625459248958,-2.209733598166778,1743781842.3371
1.4327807385662448,-1.1894155971367169,-2.232710629536793,1743781842.4367654
1.3899360253081259,-1.244621441175673,-2.261780836283416,1743781842.5362942
1.3400602892721083,-1.3050054030631684,-2.301225223355832,1743781842.6365807
1.286941428233686,-1.364333968639481,-2.3412756939101236,1743781842.7375848
1.2319279976555704,-1.4210132562533022,-2.3818912981689353,1743781842.8368497
