x,y,th,stamp
6.182764065610923e-05,0.0,4.912000567140948e-10,1743779195.8587084
7.3835471055915e-05,5.904413707246043e-15,1.473677028157792e-09,1743779196.058459
0.003580657066564131,5.173761642329174e-12,3.091365358667427e-06,1743779196.158474
0.017603001663762975,4.335319915590371e-08,-7.191729499294083e-07,1743779196.2585123
0.042008562387443465,2.580012978835161e-08,0.00010120823888125122,1743779196.3585393
0.0770515059305596,3.572468422197466e-06,7.757372423621323e-05,1743779196.4584882
0.12286825168801463,7.126642367122909e-06,-0.004350463539735065,1743779196.558631
0.17759249923653228,-0.00023095062569152667,-0.032646802975102376,1743779196.658385
0.2355604557926739,-0.0021240915307894227,-0.08686613581790484,1743779196.7590132
0.2946525052203254,-0.007270143233231938,-0.14066531726665016,1743779196.8583155
0.34097088465480274,-0.013828842768437637,-0.1821126828197985,1743779196.9582834
0.4076102480869344,-0.026100681436324612,-0.23844180834739476,1743779197.0582812
0.4772093762531035,-0.043017850499916827,-0.2931605531923121,1743779197.1586242
0.5478832738484163,-0.0643513337763889,-0.33586499856993884,1743779197.2589247
0.6231641318347438,-0.09063122223300193,-0.36629269245629664,1743779197.3584585
0.6979372231309966,-0.11931449714487535,-0.39279020539732107,1743779197.458878
0.7723197927164877,-0.15013270683634453,-0.41561732124155737,1743779197.558682
0.8493490261156432,-0.18412771537708403,-0.4323477679630202,1743779197.658283
0.9305081643138392,-0.22157987164736664,-0.44496647123483835,1743779197.7582567
1.0124879784626495,-0.2606729303499541,-0.4586841860117315,1743779197.8585126
1.0954118093940692,-0.3016216324446148,-0.472901083544251,1743779197.9582586
1.180044340635081,-0.34492140745085104,-0.4883460057341899,1743779198.058448
1.2669728784038443,-0.3911035355715794,-0.5158980709646569,1743779198.158533
1.3612686005514036,-0.4445812698645174,-0.6116225894861218,1743779198.2581806
1.4560842243335648,-0.5110789685438023,-0.8209508248776215,1743779198.3583255
1.5224178204924987,-0.5823052495917214,-1.0235428834427014,1743779198.4586282
1.5704278797608044,-0.6610964872469333,-1.225193913456009,1743779198.558487
1.5932056560585552,-0.7243587962530961,-1.4187508292762945,1743779198.658258
1.6017204567433891,-0.7799282563002113,-1.6947018132905456,1743779198.7584717
1.5955923609079887,-0.8291327135501355,-1.9274546095044036,1743779198.8584416
1.5797094751566507,-0.8717607526968091,-2.068929982176486,1743779198.9587114
1.5570615248250226,-0.9134020784424027,-2.134649309070957,1743779199.0586421
1.529523695377109,-0.9569518551883366,-2.181950733514737,1743779199.1586893
1.4968549667551618,-1.00357893711,-2.2257691894945117,1743779199.2587028
1.4561069520727814,-1.056630657489369,-2.269246418524215,1743779199.3584633
1.4093910932996754,-1.1122684701744805,-2.3059429624202763,1743779199.4585505
1.3519474139209893,-1.175796272730149,-2.3351683166167843,1743779199.5586102
1.293573937084775,-1.2366775898115314,-2.3655081528068402,1743779199.6585052
1.2356402084806115,-1.2935420943408418,-2.3992823837863804,1743779199.758706
1.1775735000770324,-1.3468087124256787,-2.4328988464162475,1743779199.858699
1.1197120730361596,-1.3964109993712752,-2.4650283572847926,1743779199.958327
1.0625016771017946,-1.4423506410854707,-2.4977010229525693,1743779200.05857
1.0071435778875384,-1.4839029986102605,-2.5288155819691585,1743779200.1582127
0.9683809043495106,-1.5111555095570373,-2.5520070207360748,1743779200.2584925
0.9119881256082608,-1.548879779045501,-2.5799318700633624,1743779200.3584244
0.8550951135198467,-1.584680590000922,-2.6049311775044037,1743779200.4587731
0.7982708374507244,-1.6184853836567097,-2.6274860033244973,1743779200.5585902
0.7404383626188319,-1.6511470083555104,-2.649498346132418,1743779200.6581652
0.6808539006792352,-1.6830891240336165,-2.671447409794443,1743779200.7589576
0.6218094137813783,-1.713092499015783,-2.6898823283476085,1743779200.858774
0.5636301849339548,-1.7413190958266387,-2.70642840667981,1743779200.9583223
0.5069729505395376,-1.7676582721464018,-2.7224133115467843,1743779201.0586724
0.45187400567735414,-1.792209733190828,-2.735979189449119,1743779201.1584408
0.3969823834622828,-1.8157816187560327,-2.749063784569693,1743779201.2583451
0.34308322370652394,-1.8380966341198834,-2.760320210371523,1743779201.3588214
0.29014625367849556,-1.8593184769329028,-2.7713301120246117,1743779201.4586577
0.254466863467789,-1.8731679756499455,-2.7794324145140727,1743779201.5592723
0.2195185919377556,-1.8864088689642986,-2.786433777139594,1743779201.659102
0.16701818657254805,-1.9058805265075272,-2.7956182954807107,1743779201.7600977
0.11553608638851724,-1.924438439890535,-2.8039100382353905,1743779201.8620822
0.06472074139318627,-1.942281316100828,-2.8125555191583986,1743779201.9583433
0.008878220909305163,-1.9613487105445324,-2.822735190120237,1743779202.0589068
-0.04508653404534533,-1.979163657000385,-2.831940260465393,1743779202.1609087
-0.09842003079401378,-1.996227403660362,-2.840316419795224,1743779202.258655
-0.14993806513126637,-2.0122358680303525,-2.8478866549296624,1743779202.3581557
-0.19932201511019335,-2.0271722061616417,-2.8542813507997753,1743779202.4585762
-0.24761933320075366,-2.041443435752715,-2.8603438058386783,1743779202.5581536
-0.29503053872835655,-2.055140860607445,-2.8635292963032644,1743779202.6585836
-0.32617807312688823,-2.0640321959525014,-2.8657781971786966,1743779202.7589653
-0.37243049725145366,-2.077122932186584,-2.8695020247690186,1743779202.8589277
-0.4187326397094918,-2.090041702336516,-2.8735156263957227,1743779202.9584122
-0.4652174604942134,-2.102810569901237,-2.8776728356714747,1743779203.0602837
-0.5102334987222352,-2.1149749460397675,-2.8812404453698455,1743779203.1584666
-0.5602263380149346,-2.1282929738981147,-2.8856711284869108,1743779203.2581694
-0.6079780070936558,-2.1407876352245903,-2.8956566400621866,1743779203.358763
-0.6577255740548393,-2.1532751418648557,-2.9545763020752553,1743779203.4583757
-0.7131065698333003,-2.1637547447465333,-3.1415558432512394,1743779203.5586178
-0.7425995635723868,-2.163755840062752,-3.351491110056592,1743779203.6584926
-0.7688657631932708,-2.158160189912693,-3.4635514982534668,1743779203.758541
-0.8115137154807638,-2.143934334683083,-3.5603454406738684,1743779203.859017
-0.8507237157788907,-2.126482847441354,-3.6466889190946006,1743779203.9587579
-0.8861354782175724,-2.1069023256578854,-3.698721099871694,1743779204.0586755
-0.9108295559954993,-2.0915189906368465,-3.706292388118811,1743779204.1583917
-0.9352648163348446,-2.0760388637864797,-3.6977475703220533,1743779204.2586155
-0.971133911531129,-2.05374242148935,-3.687228920528397,1743779204.3603623
-1.003462371183339,-2.0341152594930016,-3.6872874905209008,1743779204.458917
-1.0343459877865917,-2.0153628107074018,-3.6899507757029766,1743779204.558466
-1.0651517449834023,-1.9965451624301047,-3.7056462075074945,1743779204.6583116
-1.0966012326840349,-1.9766498759679343,-3.734427566061716,1743779204.7589865
-1.1251754101256664,-1.9574003300814644,-3.770002020768217,1743779204.858587
-1.1512833112964633,-1.938428205806501,-3.8077190312513562,1743779204.9585884
-1.175899983485491,-1.9190802776270728,-3.8438532492930473,1743779205.0588505
-1.1993342699904217,-1.8992511204145346,-3.876299060149248,1743779205.1584306
-1.2221815845041306,-1.8786101914532087,-3.9053127898953575,1743779205.2586534
-1.2438168006011703,-1.8578932308514235,-3.92731869632097,1743779205.358255
-1.2647920612842878,-1.8369042109560407,-3.9420713367585427,1743779205.4582632
-1.2853363981067665,-1.8157306996204639,-3.953306732047181,1743779205.5591083
-1.3052885424224758,-1.7946997990856766,-3.9628352936889693,1743779205.65879
-1.3184309775819916,-1.7805797351882584,-3.9688506310180633,1743779205.7583616
-1.3311839327433779,-1.7667117829177585,-3.9745795592467763,1743779205.8583279
-1.3496097868436574,-1.746443113783185,-3.983691919240373,1743779205.9581964
-1.367620421755054,-1.726264799809378,-3.995168591965492,1743779206.058443
-1.3848088554072453,-1.7065569554292757,-4.007743676243551,1743779206.1585863
-1.4031294022387184,-1.685009975564392,-4.027420252676084,1743779206.2587743
-1.4207561379432587,-1.6634327138459237,-4.040178208112798,1743779206.3582854
-1.4378614447715945,-1.6419398248635495,-4.053149457953681,1743779206.4584236
-1.4530919785272782,-1.6222846595788543,-4.0636813210805505,1743779206.5589442
-1.46744672859053,-1.6033511711103143,-4.072876095070092,1743779206.6583195
-1.481206531998555,-1.5848515147951208,-4.0790307457977,1743779206.758503
-1.4942929482072107,-1.567029186945381,-4.084033587007013,1743779206.8592124
-1.506754004038427,-1.5498793444964338,-4.088827584569514,1743779206.958417
-1.5191767328478738,-1.5326087457051851,-4.093397154620185,1743779207.0581253
-1.531401888131604,-1.5154479374225156,-4.097778061428998,1743779207.1587033
-1.539411347948553,-1.504099949457432,-4.100934200069955,1743779207.2582495
-1.5474286526249035,-1.492664406736973,-4.104587308597366,1743779207.3584497
-1.55907274578466,-1.4759260112506434,-4.109810746433565,1743779207.4588213
-1.5705428560844041,-1.4592526056560784,-4.1151936860398255,1743779207.5589
-1.5816835434528738,-1.442869898534627,-4.120270263704318,1743779207.6584837
-1.5928588369306913,-1.4262555379207298,-4.124860168480176,1743779207.7583606
-1.6044446496282188,-1.408858966113422,-4.129528653555033,1743779207.8586242
-1.6157011311239102,-1.3917846570355805,-4.134100404897701,1743779207.9582222
-1.6260174695239924,-1.375979630031137,-4.137400988179258,1743779208.0582702
-1.635681167021309,-1.3610671712501559,-4.140525227463391,1743779208.1581826
-1.6450735395476364,-1.3464737038869927,-4.143597015621452,1743779208.2584167
-1.6540295878600066,-1.3324638003265166,-4.146157679591426,1743779208.3586478
-1.6626263513928052,-1.3189397382704384,-4.148582656314345,1743779208.4590697
-1.6710530662339333,-1.305611910906125,-4.15078624021654,1743779208.5585356
-1.6794957593235182,-1.2921934414204226,-4.153070907324126,1743779208.6588337
-1.6877671576381115,-1.2789803443508263,-4.1551215236266295,1743779208.7585711
-1.6932518666404146,-1.270178749124186,-4.1564254442482635,1743779208.8584073
-1.6986515788442418,-1.2614883274634079,-4.157886640332353,1743779208.9582245
-1.7066120639194924,-1.2486346790445364,-4.159769820273356,1743779209.058174
-1.714380976749996,-1.2360374235576652,-4.161462608779168,1743779209.1583405
-1.7219204195610849,-1.2237658061791072,-4.163107015878531,1743779209.259201
-1.729514444026884,-1.211359655531299,-4.164800323833885,1743779209.358859
-1.7375806543038999,-1.198131856962647,-4.166655470770159,1743779209.458394
-1.7458834473690186,-1.1844590865415636,-4.169003912252546,1743779209.559213
-1.752845229141263,-1.1729337281517715,-4.170201050524772,1743779209.6583402
-1.7596724755761024,-1.1616004611349517,-4.171538896127807,1743779209.7583752
-1.7662383881922075,-1.1506679462111227,-4.172615763756084,1743779209.8586533
-1.7725509165838953,-1.1401316367833279,-4.17362004040834,1743779209.9586766
-1.7785442375368758,-1.1301052943459318,-4.174422681583705,1743779210.0582583
-1.7844541004401897,-1.1202005273326345,-4.175107320737763,1743779210.158484
-1.7903610674151609,-1.1102851924623383,-4.175790600543838,1743779210.258765
-1.79621021583456,-1.1004516356804825,-4.17664720429617,1743779210.358764
-1.8000813281110466,-1.0939308358921136,-4.177154907327359,1743779210.4585173
-1.8039090745816428,-1.0874756208522434,-4.177724281441721,1743779210.558315
-1.8076917793813914,-1.0810880781819503,-4.178237368661755,1743779210.6584632
-1.8132316335170087,-1.0717224249153425,-4.178899607783034,1743779210.7596118
-1.8185886255277934,-1.0626522151418738,-4.179453962374522,1743779210.8583205
-1.8240795536336158,-1.0533434498007517,-4.180037817779488,1743779210.958299
-1.829810966361519,-1.0436140144931634,-4.180762528561793,1743779211.058299
-1.835548246654462,-1.0338584590445907,-4.181340415408766,1743779211.158294
-1.8409819262314953,-1.024606909249802,-4.18185001589344,1743779211.258516
-1.84599009046392,-1.01606989554467,-4.182431211288885,1743779211.3587906
-1.8507697556916076,-1.0079115251089759,-4.182737478041715,1743779211.4584534
-1.8554147985553973,-0.999977370148345,-4.183135617352592,1743779211.5585012
-1.859831233763047,-0.9924268046378866,-4.183450728587785,1743779211.6582565
-1.8641342662530673,-0.9850647961974135,-4.18385311893688,1743779211.758668
-1.868376111461186,-0.9778007646041391,-4.184101367106349,1743779211.8583136
-1.8726509301885983,-0.9704760917859483,-4.184396297673127,1743779211.9583685
-1.875464294924402,-0.9656522746207465,-4.1845352247847165,1743779212.0582957
-1.878257130950806,-0.9608621271056573,-4.184635523959784,1743779212.1583614
-1.8823717369948607,-0.953803311721041,-4.184977733905605,1743779212.258216
-1.8864439847987367,-0.9468116658385809,-4.1852206451005145,1743779212.3589647
-1.8904074485889595,-0.940002988967436,-4.185432795474927,1743779212.4582896
-1.894478215212993,-0.9330065674009089,-4.185602676792141,1743779212.5582776
-1.8986798932447029,-0.9257823254735977,-4.185947667134097,1743779212.6584444
-1.9027172045023184,-0.9188351773041603,-4.1860814072966726,1743779212.7582128
-1.9064608946481703,-0.9123912900290246,-4.186296498424935,1743779212.858276
-1.910028776747464,-0.9062469729751857,-4.1864838815684955,1743779212.9584055
-1.913498461599873,-0.9002691840829755,-4.186711601590238,1743779213.0583055
-1.9168415564095047,-0.8945064702168678,-4.186882312216825,1743779213.1582448
-1.9200708629286503,-0.8889377107905354,-4.187020418421733,1743779213.2583225
-1.923254494577974,-0.8834459675628015,-4.187034970514032,1743779213.3583007
-1.926434183544642,-0.877960841475434,-4.1872114864674215,1743779213.4583018
-1.9295862089544724,-0.8725212236982265,-4.187440947366577,1743779213.5583873
-1.9326915754477954,-0.8671592918401677,-4.187529493685594,1743779213.6588304
-1.9347364617252103,-0.8636277344928975,-4.18759245664135,1743779213.7584186
-1.9367619249672414,-0.8601292131447732,-4.187674439795763,1743779213.8582537
-1.9397349000657949,-0.8549931122037127,-4.187795592677589,1743779213.9585934
-1.942626884448265,-0.849995534147364,-4.187885981692897,1743779214.0584636
-1.9454731313355167,-0.8450759684019279,-4.1879700931663155,1743779214.158457
-1.9483485948606363,-0.8401049389087308,-4.18804003478541,1743779214.258164
-1.9513611117888132,-0.8348961344010903,-4.188161510180595,1743779214.3583777
-1.9542527085594184,-0.8298950056955613,-4.18824033605318,1743779214.4582856
-1.95693131077201,-0.8252614164833653,-4.1883397607355874,1743779214.5583067
-1.9595041188055196,-0.8208098142619389,-4.188410321767774,1743779214.6583047
-1.9620107278372583,-0.8164720464330845,-4.188330726941243,1743779214.7582803
-1.9644247354917965,-0.8122952957295047,-4.188432808297542,1743779214.8584228
-1.9667553563066589,-0.808261871827582,-4.1885190118845115,1743779214.9585743
-1.969051262462664,-0.8042877350812515,-4.188595925007779,1743779215.058336
-1.9713497455202422,-0.8003084312397251,-4.188622084542838,1743779215.1589115
-1.9736029283117014,-0.7964073189473908,-4.18874905537172,1743779215.2583287
-1.9751089725723074,-0.7937990216461815,-4.18878765029735,1743779215.358216
-1.97731997103763,-0.7899694825609419,-4.188832396969175,1743779215.4582598
-1.979498486364656,-0.7861958156374715,-4.188858478201263,1743779215.5582907
-1.9816360383639895,-0.7824928831500335,-4.188887358723531,1743779215.658284
-1.9837087873207782,-0.7789019710072486,-4.18889013025423,1743779215.7583687
-1.985827124858132,-0.7752320559149278,-4.188948423563443,1743779215.8585932
-1.9879419670577576,-0.7715677029774201,-4.189024463469281,1743779215.9592402
-1.9899245580492915,-0.7681318961395592,-4.189025219520527,1743779216.0584922
-1.9918556857007117,-0.7647852688183037,-4.189049033293336,1743779216.1582298
-1.9937318639457824,-0.7615336894690443,-4.189088138539167,1743779216.258695
-1.9955562323652976,-0.7583716153886038,-4.189094678631356,1743779216.358246
-1.9973456196427355,-0.7552701252732654,-4.189123463586839,1743779216.4582086
-1.9990826815611864,-0.7522591288727329,-4.189142088862689,1743779216.5583782
-2.0007954284973097,-0.7492901519352059,-4.189178050112966,1743779216.6584108
-2.0024870650094098,-0.7463575254108853,-4.1892147106398525,1743779216.7582512
-2.0041543418067405,-0.7434668841293058,-4.189173778086877,1743779216.858751
-2.005787603460338,-0.7406354843950532,-4.189234174935175,1743779216.9582481
-2.0068671224934356,-0.7387637840100273,-4.189250209346327,1743779217.0582216
-2.007925121050423,-0.7369293284661401,-4.189278956136354,1743779217.158484
-2.0094770007459544,-0.7342383574824826,-4.189303077975577,1743779217.2584896
-2.0110002112628242,-0.7315969518428534,-4.189342520665527,1743779217.3583143
-2.0124948498317345,-0.7290048566901046,-4.189388227245125,1743779217.4586413
-2.0140063398606114,-0.7263832597959752,-4.18941045231934,1743779217.5583432
-2.0156024984495797,-0.7236146677099712,-4.189417235056736,1743779217.6586907
-2.0171359540519362,-0.7209547944211564,-4.189424742203512,1743779217.758451
-2.018556092802011,-0.718491433461169,-4.189438474007468,1743779217.8586075
-2.0199129913817035,-0.7161376936825306,-4.189452484101606,1743779217.9582987
-2.021243451120548,-0.7138297412254562,-4.189480406177611,1743779218.0584877
-2.022517274089707,-0.7116198941358486,-4.189489888152901,1743779218.158505
