e,e_dot,e_int,time
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
0.3138363829113801,0.0,0.0,1743684407603235306
