x,y,v,w,stamp
4.102290366070346e-09,5.311955961066227e-18,2.0728831649794806e-08,8.697660659949092e-09,1743770792.9347742
0.0034677523582227667,7.99983574939217e-10,0.0351716784250277,2.3223038115618684e-06,1743770793.0346677
0.01366780362371944,4.403870474133633e-09,0.10349769046354035,1.2442790360352271e-06,1743770793.1345959
0.023867723063058635,1.0868973315844034e-08,0.10335982765319607,2.842601619519042e-06,1743770793.235439
0.03666757737192377,2.1483680835616134e-08,0.13033166504121832,1.9900736038969103e-06,1743770793.335155
0.05159408658732991,3.500485827618268e-08,0.15236016964357285,7.815411314433409e-07,1743770793.4347763
0.06059104416623756,4.182625565084448e-08,0.09125219186055239,-1.4976565793300218e-06,1743770793.5344825
0.07293206600603615,5.356386689133203e-08,0.12457431275412198,1.947356744150614e-06,1743770793.634682
0.08541654265414275,6.516609290470336e-08,0.12632154321210143,-2.203065973829022e-07,1743770793.7347562
0.09807686196728332,7.572607246579296e-08,0.12848635907211584,-9.664814645892466e-07,1743770793.83465
0.1109483531909354,8.656061007753715e-08,0.12959998445707988,7.698889876861398e-08,1743770793.9352913
0.1239417811320913,9.980927463387449e-08,0.1322853437756817,1.8111554141428036e-06,1743770794.034823
0.13709802344396443,1.15113473368684e-07,0.13242002849363382,1.4455789031304986e-06,1743770794.1353872
0.15041805433996472,1.3073861434907844e-07,0.1351462873339189,9.93375621704057e-08,1743770794.235181
0.1639078008093981,1.4652711678512955e-07,0.1371037134633506,-2.6915756973231138e-08,1743770794.3348794
0.17758205223453816,1.621385229934223e-07,0.13871239170905064,-2.915730389234817e-07,1743770794.4345026
0.19145274620056438,1.7682488155586896e-07,0.1407950126679225,-8.410687887573961e-07,1743770794.534392
0.20553533540714644,1.902149455189772e-07,0.14121658316291075,-1.0828044544653054e-06,1743770794.6352186
0.21504614798302457,1.9865215306878373e-07,0.09639430116972429,-6.45681109730568e-07,1743770794.73536
0.22950003306163105,2.105142903473569e-07,0.14719919388311253,-6.765159556794078e-07,1743770794.8347301
0.24419481332006318,2.2181432341992506e-07,0.15121623298130027,-5.320762342473232e-07,1743770794.9350443
0.2591605200233888,2.325513719498781e-07,0.15238719420610422,-5.247952669278231e-07,1743770795.0345283
0.2743435037896311,2.4299474406475915e-07,0.15341301545812938,-2.99182387781632e-07,1743770795.134573
0.28966844698507743,2.5331686135836195e-07,0.1554014789939796,-1.4484444810437262e-07,1743770795.2344666
0.3053458716635136,2.6407595319303616e-07,0.15837197353191884,1.2858895788267825e-07,1743770795.334544
0.3213870493900031,2.7545328236402055e-07,0.16231827896218784,2.3251534430210517e-07,1743770795.4346528
0.33777200845259303,2.8722407137507344e-07,0.16527938618879845,9.211862305506268e-08,1743770795.535034
0.3545062736266675,2.991808236282225e-07,0.1669300928650738,-3.873163957184465e-08,1743770795.6365578
0.3715865168702439,3.1133964767656357e-07,0.1767363661780094,-2.734151114328988e-08,1743770795.735717
0.38902316287193794,3.2381718288061594e-07,0.17850985262575353,3.816396517979307e-08,1743770795.8346226
0.40086163455806684,3.3224437803311323e-07,0.11975618844655506,-3.787765571993552e-08,1743770795.9349248
0.42508517002835383,3.4980157294782077e-07,0.18614821487417638,2.6495989425153716e-08,1743770796.0350022
0.4374760576517973,3.586602892180162e-07,0.12519488131819767,-1.0611525905571467e-07,1743770796.1350296
0.45641421809773025,3.7213620330534044e-07,0.1924691474987723,-3.4182148569947376e-08,1743770796.234727
0.4756431553090458,3.855925567256036e-07,0.19457520997722427,-1.1917569199328486e-07,1743770796.3347132
0.49499499679626097,3.9860633538066205e-07,0.19580185738184097,-2.763664054737531e-07,1743770796.4347508
0.5146718878204837,4.115051532903167e-07,0.19922383112735265,-1.716289283864053e-07,1743770796.534687
0.5348193173659694,4.249779453307204e-07,0.20400417240793847,1.3344407421772907e-07,1743770796.634638
0.5556369240740849,4.395807545531154e-07,0.21073617021564037,3.315694605543672e-07,1743770796.734643
0.5770794477085535,4.553160330515993e-07,0.21694542778132386,3.275129382379016e-07,1743770796.8345816
0.5990853695942112,4.724097819194036e-07,0.2219885907108951,4.3320814343976033e-07,1743770796.9348958
0.6216754063281489,4.911477985070024e-07,0.2288739856015955,5.339570049002157e-07,1743770797.0346835
0.6448628011613754,5.11644594451272e-07,0.23620713976581936,5.549953911546432e-07,1743770797.1348572
0.6686849891095219,5.33863713283182e-07,0.24298943387712177,4.971954422744167e-07,1743770797.2347333
0.693135649780685,5.574646382531145e-07,0.24827569609417835,3.3041640027939735e-07,1743770797.3351495
0.7182193255362419,5.822491127248306e-07,0.2548403902623208,2.3189261286490817e-07,1743770797.4348905
0.7439760865415723,6.082747044633396e-07,0.2625269696791467,2.279605255916912e-07,1743770797.534645
0.7615327264093698,6.259950752145507e-07,0.1787952216893759,-1.131861337882381e-08,1743770797.6345587
0.7884539091853067,6.537676053880855e-07,0.18324937453073384,-7.733252892200454e-09,1743770797.73465
0.816097372481323,6.82859269066156e-07,0.2795939354275804,2.1256358707314305e-07,1743770797.8346405
0.8445068985179852,7.134817836970377e-07,0.28681715896918003,2.575186180251616e-07,1743770797.9348907
0.8734497480325848,7.450178221035108e-07,0.2933921498500477,1.1861110977440277e-07,1743770798.0346293
0.902193096325666,7.746644776840227e-07,0.29095633837685825,-5.888316938441262e-07,1743770798.1350346
0.9213121770214776,7.857308021154e-07,0.19437284067145588,-4.601491643644361e-06,1743770798.2347002
0.944332358370431,7.815744152543335e-07,0.23398604306499787,-7.718475353944078e-06,1743770798.335027
0.9758705798020909,7.722146580806312e-07,0.3208077089945912,-1.182203432365385e-06,1743770798.434491
1.0088179244624649,7.668391931365137e-07,0.33231894915673355,1.3477586791487807e-06,1743770798.5346107
1.0420325643643609,7.65844242643471e-07,0.33426661467735774,1.3404828095407455e-06,1743770798.6351516
1.0752419962267539,7.691436699000769e-07,0.3363878044377325,1.309790442305827e-06,1743770798.7349467
1.1091323549481806,7.804989065485919e-07,0.343923822298923,2.3919746155501806e-06,1743770798.8347018
1.1445643560564267,8.035209849140506e-07,0.3590872899090814,3.189299496154399e-06,1743770798.9346457
1.1813026316979351,8.324295147737181e-07,0.3729015482592439,1.391837351333433e-06,1743770799.0347474
1.2191458903937629,8.611873896508144e-07,0.3831798725382057,-2.7295185739203944e-07,1743770799.1347017
1.24497725024623,8.834633814090255e-07,0.26176383770719147,1.0380994468945614e-06,1743770799.2349503
1.2842972479419037,9.19329918762748e-07,0.26724049314877196,1.882898391518985e-07,1743770799.3346066
1.3241145147826099,9.445622213742145e-07,0.40406500040907056,-2.8881047705740703e-06,1743770799.4347644
1.3665562935870668,9.673932765684722e-07,0.43406653045832944,-9.79414130346667e-07,1743770799.5345943
1.4101114957149983,9.92550087147568e-07,0.4390824320311632,3.9967652617769755e-07,1743770799.634967
1.4532661093913708,1.0229199114905997e-06,0.4379800293787063,1.2804094376681704e-06,1743770799.7347481
1.4975919645196327,1.059182301771944e-06,0.4477317008668522,1.1549597994603653e-06,1743770799.8346407
1.5440944563565855,1.1043991528471304e-06,0.4695695836295517,1.557742844023257e-06,1743770799.935099
1.5925085198707443,1.1589699843253115e-06,0.4938898367116193,1.5793324881918282e-06,1743770800.034603
1.6424362621469948,1.2194494210035867e-06,0.5029218430283089,8.478469945688765e-07,1743770800.1349099
1.6937734874837986,1.2807212872744695e-06,0.5192845367334546,-1.8027260182499722e-07,1743770800.2353816
1.746260483931595,0.001524697705576231,0.536490796189177,0.2964524190247986,1743770800.3344998
1.8004871123107071,0.005894631269814538,0.5514398539787883,0.520967934909164,1743770800.4345737
1.837645269541196,0.010001685708003957,0.37662119944284467,0.298898411790728,1743770800.534966
1.8948101135166766,0.018485556643613694,0.5866037187230471,0.37813447675741596,1743770800.634601
1.953258443048009,0.029463737885810547,0.6022543987083385,0.3881536964736972,1743770800.7348382
2.012554915117273,0.04285612547233423,0.6139713459518019,0.3682804309361146,1743770800.8348672
2.072425890288744,0.057755955937804526,0.6234183981777263,0.22010570721270742,1743770800.934971
2.1328736731679516,0.07378750647832033,0.6312228351235318,0.154775406575477,1743770801.035168
2.1954448481316104,0.09138984406749347,0.6620147095901185,0.15261622783115922,1743770801.1347058
2.259828217301756,0.1103544544359624,0.6764418844210045,0.1232252776725985,1743770801.2349703
2.325669879192096,0.13039526206103158,0.6969320347932282,0.0912670580185761,1743770801.3346822
2.393007755368114,0.15158576873719276,0.7100789741688277,0.09464152124302568,1743770801.435246
2.461821258075091,0.1741780924626457,0.7379906435736717,0.12580632429223562,1743770801.5345645
2.5321869678777347,0.1983758211299768,0.7483050631191136,0.14071173278737037,1743770801.6350858
2.604146770736396,0.2242828252070584,0.7796677899085553,0.14635562348214834,1743770801.7346463
2.6776579449056723,0.25201540929395305,0.7870524155912787,0.15200397753337846,1743770801.8357897
2.7526872584077564,0.2816946216918728,0.8301417052970957,0.16392056977279773,1743770801.9347155
2.803600079666169,0.302458182958462,0.555193563576277,0.1065719509596389,1743770802.0350044
2.880846875489945,0.33552528339070153,0.5718750644553472,0.18672087815149763,1743770802.134844
2.958375932642033,0.3741373138622998,0.8776083018567448,0.5220814731030712,1743770802.234566
3.035898344678153,0.4178156405754609,0.9006275729459147,0.5164222597882259,1743770802.335178
3.112420711768039,0.4662140928764544,0.9185160666935706,0.5159678287378558,1743770802.4348896
3.1858026030976907,0.5180541908813497,0.9128022904937202,0.5189599634497121,1743770802.534531
3.258281121602731,0.5750899734677025,0.9290950680742315,0.520671568038697,1743770802.6347923
3.33055477592373,0.6379553879396574,0.967904342053147,0.49682681186441524,1743770802.7346916
3.403154797848061,0.7060178606172037,1.0059934821719607,0.37665503526570676,1743770802.8348184
3.4715536966893836,0.7747182377274737,0.9870106792619869,0.35070507801239187,1743770802.9345253
3.5304657951029403,0.8381135022983094,0.8666940284322445,0.344900615104877,1743770803.0353477
3.58034502413973,0.895639987438048,0.7743774820252035,0.35028474955445155,1743770803.1347742
3.621673604712701,0.9467601065854663,0.683525530545981,0.3581050956369976,1743770803.234671
3.655007574123932,0.9919193160775506,0.5687483209221467,0.44593259131273044,1743770803.3346705
3.6816561496447586,1.0358802494298318,0.5206374471190951,0.9207363340306616,1743770803.4351964
3.697808289468646,1.0657972851830768,0.34638062979663836,0.5084100138790696,1743770803.5346005
3.7200349749950514,1.1117050467722696,0.5156964764809713,0.44647403285081244,1743770803.6346288
3.740334886853906,1.1584867198928182,0.5165187713806333,0.42019635955059514,1743770803.7349682
3.7588633455924816,1.2059999783012474,0.5182232657883528,0.3819156778401565,1743770803.8347805
3.7760764622276906,1.2540017305147833,0.5191413664329597,0.2801099411334971,1743770803.9346585
3.7927665271989546,1.3021914326607988,0.5169462745487827,0.11047416936780775,1743770804.0346599
3.8088252935100346,1.3505958985327833,0.5172558126120069,0.1326191484559733,1743770804.1349614
3.824190381339789,1.3992251417829664,0.5231651092798533,0.14667648226947977,1743770804.234476
3.838938264788102,1.4480451228797668,0.5156300620451134,0.1280721893349523,1743770804.3348193
3.853072119821506,1.4970464418956366,0.5180029916185385,0.1275143377439137,1743770804.4347064
3.8664220031165204,1.5462672009771514,0.5155504608331023,0.16137342352021147,1743770804.5347712
3.8788278834310814,1.5957343212185109,0.5156137744854834,0.19341407699843238,1743770804.6349423
3.890296304183853,1.645427098522242,0.5156567770859686,0.19117333714912751,1743770804.7348342
3.9008708030140244,1.6953177437856437,0.515222037176475,0.1813691745764349,1743770804.8349445
3.9075300439255174,1.728658515436707,0.34607689913585993,0.11933788506253655,1743770804.934594
3.9166712833959134,1.7788314935247702,0.5139105308179374,0.17050861388701916,1743770805.034979
3.924473645804699,1.8292372542350246,0.5187470082668874,0.27099227339413573,1743770805.1346357
3.929690209295113,1.8799664752329652,0.5144582343188633,0.5155093615958714,1743770805.235089
3.9324509844051385,1.930891316544508,0.5072141112349517,0.4804808820954163,1743770805.336892
3.9327777683037586,1.9818908718144892,0.5270404850722772,0.49347174508933705,1743770805.4350207
3.930636465178061,2.0328459976049627,0.5186864339549608,0.4923046477067521,1743770805.5351892
3.926168534774325,2.083649478953578,0.5159462402589194,0.4625453595033476,1743770805.6355839
3.9198031107418325,2.1342495232028176,0.5223430367792066,0.38328284608825647,1743770805.7347054
3.9119797150221647,2.18464483921842,0.512601745940336,0.29017642056164655,1743770805.8360677
3.9029371408388207,2.234835791180539,0.5241943904769794,0.24915188253062495,1743770805.9346683
3.8928582019231213,2.284828450646219,0.5153627656999415,0.209085218956876,1743770806.0348704
3.885738665874858,2.3180739449310144,0.3404533083534945,0.12038649627564188,1743770806.1357408
3.874420810910467,2.367800558164432,0.3496284434762545,0.11195405768944332,1743770806.23532
3.862101144660813,2.417289215746421,0.5193329441591414,0.16865194835251435,1743770806.3346164
3.8488954269591806,2.4665488275454543,0.5141450137299725,0.18091428099726387,1743770806.4349456
3.834772154064716,2.515553248767109,0.5159867364400967,0.18894348964080293,1743770806.535002
3.8196874076930896,2.564270327003945,0.5152003713556758,0.19878025414548828,1743770806.6349704
3.8035642938108443,2.612653684402833,0.5153655396976772,0.21612030523614317,1743770806.7349358
3.7864271817060824,2.6606872201957423,0.5160864322529867,0.21284455095550164,1743770806.8348212
3.768379854464848,2.7083862110694485,0.5157913584944127,0.19231625346395972,1743770806.9348814
3.749509958132709,2.7557658034687798,0.5161858247946455,0.17512778105717913,1743770807.0346842
3.728258297984422,2.8021271055941486,0.5151867101690744,0.5131292384274893,1743770807.1346197
3.7046663036221443,2.8473411688178825,0.5122384289163998,0.5133733145685606,1743770807.2354963
3.6789400042920497,2.8913777508868006,0.521776271199172,0.48903262856268986,1743770807.3345623
3.651225035023438,2.9341892620715284,0.5162888388012331,0.46367756123913456,1743770807.4346454
3.6215701534287588,2.975681631950899,0.5156512131316673,0.46512313573036784,1743770807.53454
3.590287064286709,3.0159570835179537,0.5156540282018952,0.40304620308582756,1743770807.6347399
3.56887427827177,3.042365071441881,0.34459057014000644,0.21213455837480918,1743770807.7345068
3.535767371012183,3.0811562432045414,0.5145256318621214,0.254076994064207,1743770807.834647
3.5017973865214307,3.119194887249766,0.5160313650991359,0.2271953555019721,1743770807.9345427
3.467075158009043,3.1565477871585226,0.5166956585199747,0.20222093047407222,1743770808.0346
3.431737416411652,3.1933191787356243,0.5128251972253999,0.16696099594272362,1743770808.1354449
3.395733479024129,3.22943875173843,0.5171363213185519,0.1853181216490482,1743770808.2352452
3.358988241914597,3.264803856477717,0.5194491375370509,0.2112479695592347,1743770808.334683
3.3215305131237693,3.2994133491863797,0.5143067668672279,0.20536912035213212,1743770808.4349399
3.283394125383731,3.3332738006770435,0.5152523381346993,0.20023998197345105,1743770808.5352223
3.2445821333098808,3.3663576383917144,0.519226754744363,0.2054961378737169,1743770808.6348526
3.205115605865196,3.398657709005519,0.5157915170727999,0.20250623314532976,1743770808.734898
3.1650564774251086,3.4302197902060976,0.5154271025710851,0.18756703147813386,1743770808.835068
3.124469202149528,3.4610997390756535,0.5175370688862422,0.1716646301563259,1743770808.934877
3.0833957631184825,3.491330103139757,0.5149509778625101,0.16064369294150807,1743770809.0348842
3.0404003899188985,3.518779518463115,0.5149143398027338,0.6691403105482508,1743770809.1350806
3.0107014186883316,3.535309962264871,0.34504571800234735,0.6121426595109778,1743770809.234484
2.9643543075194745,3.556578071244728,0.514356388554264,0.7834877812409384,1743770809.3346272
2.917302535841692,3.576256213166875,0.5151886830177715,0.3444978804701634,1743770809.4347603
2.8696018256097218,3.594289845817853,0.517302878166245,0.35167069653260236,1743770809.5348766
2.821484416144525,3.6111783799017942,0.5102514848306515,0.23910068480132476,1743770809.635932
2.7732125102471303,3.6276227450459215,0.5217954126848232,0.09435843000762623,1743770809.7350492
2.721586139874458,3.644990322091847,0.5504226949595276,0.03855071392904193,1743770809.8350444
2.6600287071051363,3.6654594077980436,0.6631888096284729,0.03575666689645095,1743770809.934523
2.588516179576506,3.688957909473629,0.7636940118662428,0.035919778521474384,1743770810.0347905
2.5070270510485386,3.715416090480781,0.8685662712209327,0.03580996845712231,1743770810.1344469
2.4166409991787807,3.7441480587241274,0.9539812915589805,0.06202585288776665,1743770810.2348154
2.3256839897955874,3.7719918379789115,0.9647058413680742,0.10868803618918386,1743770810.3346212
2.2358191685689333,3.7982234823304504,0.9454751346378324,0.13181977330926484,1743770810.434599
2.147158098161051,3.8227821683109573,0.9295257345099233,0.13932912977747614,1743770810.5345504
2.0596970335874354,3.8456754112089615,0.9127051782276615,0.14345903962286785,1743770810.6348326
1.972691676350908,3.8651141971721974,0.9060321330470917,0.367891534028609,1743770810.734825
1.8858503459751605,3.879903438263113,0.8912657959903451,0.5172772884191437,1743770810.8346672
1.798426532469114,3.8880793808199043,0.8832509559682455,0.7588055574007945,1743770810.9353092
1.7405467561619097,3.889852734386491,0.5931668754407616,0.6414506235799846,1743770811.034855
1.6542934586402975,3.8843485509119855,0.8746354760191652,0.9548648469793893,1743770811.1349356
1.569389446172063,3.8709186665402955,0.876202549625394,0.9494931044228189,1743770811.2344983
1.4860789447187903,3.850090238438793,0.8662718472259271,0.8888229203125172,1743770811.334833
1.405773545101796,3.82383203352683,0.8562344315308703,0.719868241888041,1743770811.4345255
1.3285036459739148,3.7931189786723416,0.8397034254265398,0.6292362939726961,1743770811.5347083
