ax,ay,stamp
0.01595100019287662,-0.02346809375807246,1743771713.6663022
-0.038261593493917445,0.003134306563792094,1743771713.866113
-0.10648502189394447,-0.0066528009591369265,1743771713.9658954
-0.03038881178051654,-0.011285593904847967,1743771714.06633
-0.03072573360552663,-0.004690625308098095,1743771714.1659677
0.0650301048921788,-0.014294494278310583,1743771714.2659028
-0.05605153511318484,0.0020029690099818637,1743771714.3658853
0.05653705828705554,-0.013908750165845704,1743771714.4659276
-0.1380067713915523,0.016536960622398966,1743771714.5658154
-0.061775521631879514,0.004878418778272276,1743771714.6657832
-0.05376939849137171,0.0072764737933996675,1743771714.7657871
-0.012505851226471874,0.015403955561803498,1743771714.8662589
0.0006485847483790616,0.0018223819702404803,1743771714.9663107
-0.09313881337369088,0.032359506873236875,1743771715.0657504
-0.1282445719203163,0.017148053295476785,1743771715.1660738
-0.011854754648769776,0.020946256644657865,1743771715.2661564
-0.03560681336137554,0.0033256318019650637,1743771715.3658834
-0.06710614071716695,0.025532211249165,1743771715.4658258
-0.03460723625278206,0.00493699357412065,1743771715.5657845
-0.05217593889268918,0.017191334517424925,1743771715.6657581
-0.07405059253625511,0.00149392175058415,1743771715.7660415
-0.031166699990234192,0.01299883747125681,1743771715.8658693
-0.06083266803063993,0.023168019475477825,1743771715.9660358
-0.02997160469605539,0.029424328161432346,1743771716.0659442
-0.07399918338381095,-0.022420242997703666,1743771716.1662204
-0.010573712501496572,-0.0235423727550204,1743771716.2661617
-0.12062366216935637,-0.012474838977132308,1743771716.36619
-0.03232023363093014,-0.01970261322756705,1743771716.4663684
-0.06051279129215227,-0.009448645283889154,1743771716.5658216
-0.06437566212388843,-0.0025534071241983085,1743771716.666199
-0.12954327662321205,0.014555301215218705,1743771716.7660193
-0.04900417975184087,-0.019588622281036944,1743771716.8662565
-0.06367684094545564,0.003605511710551262,1743771716.9662457
-0.14709341019758168,0.008476421807361979,1743771717.0661378
-0.07641989863657411,-0.011933495979165234,1743771717.165638
-0.05257648866486917,0.010374384445774563,1743771717.266793
-0.14815692490088977,0.006191885364379226,1743771717.366117
0.04230350024097894,-0.0157573992206181,1743771717.4658833
-0.07530377072736882,-0.03133007433049721,1743771717.565768
-0.1371664524390031,0.0027564573269735857,1743771717.6660852
-0.039652784100821084,0.03988006400470821,1743771717.765671
-0.0681761252076296,-0.02766535649631398,1743771717.865786
-0.06222687192860603,-0.004157878770931515,1743771717.965769
0.05724238316197356,-0.019897220861677792,1743771718.0660052
-0.02833526069924261,0.01108861627998189,1743771718.1659546
0.07927533762892605,-0.0034637791574054226,1743771718.266349
0.03856955793392275,-0.020596174360181203,1743771718.3661928
0.09731410508910994,-0.0002733788209520608,1743771718.466279
-0.20866945628488265,0.0032399196777936207,1743771718.5662975
-0.1877586670882401,-0.0188668454386518,1743771718.6660707
-0.06891728905270741,0.005223863517977805,1743771718.766017
-0.04304125606032727,0.02260365335464657,1743771718.8658352
-0.051658822081695394,0.008899773549968733,1743771718.9660277
0.04668326530506683,0.03134345131483237,1743771719.066134
-0.07313477144665001,-0.02715817251017579,1743771719.1661825
-0.04547171653963954,-0.010511408049628261,1743771719.265788
-0.0391475714522104,0.005282920135451864,1743771719.3664627
-0.032733639892893365,0.0014487377336972022,1743771719.4658718
-0.036559111071778276,0.0030289358623170363,1743771719.565788
-0.03045337567735193,-0.00806108459143477,1743771719.6664717
0.06711187110580447,0.00012985814273449876,1743771719.7658126
-0.2049558514668932,0.015104352899979571,1743771719.8656805
-0.16538281453608364,-0.014821851332519956,1743771719.965708
-0.07333416900241366,0.00776506471929197,1743771720.0660458
-0.06264287468694349,-0.007054907533409175,1743771720.166055
-0.03126151761354457,-0.0013902356554330606,1743771720.2657633
-0.013490020569044529,0.0305266794074395,1743771720.3658707
-0.03656992711661239,-0.026089315470496057,1743771720.466561
0.0882154908787143,-0.00664007046122974,1743771720.5667164
0.015579955844005101,-0.02271437576998015,1743771720.666164
-0.04789459115429295,0.020144506469961198,1743771720.7658415
-0.033860133203417804,5.633307754560903e-05,1743771720.8662992
0.9403029818177795,0.009362301590405103,1743771720.9661589
1.16597857373364,-0.005908067851034991,1743771721.0659866
0.7313545392417425,0.015365622862615355,1743771721.166023
-0.1615525948796916,0.33936407448993733,1743771721.2665248
-0.12161925264929588,0.10949675070618463,1743771721.3658643
-0.0566049248095445,0.20590396561143037,1743771721.4656143
-0.03182637194657394,0.2970820932234872,1743771721.5658405
-0.07310971510878984,0.22590401663101917,1743771721.6660907
-0.043999850551807065,0.22458346877570004,1743771721.7656767
-0.02508233707627851,0.15722047895922214,1743771721.8660321
0.04845965978377602,0.17541935816976653,1743771721.9657044
-0.1658093613936427,0.09112048914114439,1743771722.0658264
-0.1231069905720854,0.05648971056052753,1743771722.165759
0.09531253434954184,0.21055254990868716,1743771722.2657127
0.09179063833528901,0.15188956856031782,1743771722.3659918
0.0343802227372371,0.10703667538489714,1743771722.4660337
-0.00018958959434496516,0.15000442775920386,1743771722.5659535
-0.06696145385431237,0.15306146689083272,1743771722.6665516
-0.07324332786791152,0.1105073889781792,1743771722.7656806
0.0805144272782999,0.16765648026723512,1743771722.8660972
-0.07330989492903763,0.33242266295271244,1743771722.9662151
-0.08554877059497291,0.3740887639852702,1743771723.0659597
-0.06675520669854534,0.449950429174349,1743771723.1658642
-0.05102453782990455,0.5066120827670805,1743771723.2658782
0.013216541172338985,0.5029526736302867,1743771723.3659031
-0.43043152315849253,0.3449649500888736,1743771723.4659448
-0.022627453246930315,0.4527539890272528,1743771723.5656922
-0.010601087388860654,0.35518661463937196,1743771723.6657307
-0.05507577448103188,0.2831662499231318,1743771723.766169
-0.027575204845034874,0.35839914844962006,1743771723.8658187
0.3680089238751634,0.15356362779171834,1743771723.9656348
-1.2982122936342269,0.2804800620875636,1743771724.0658422
-7.040991999715562,0.26520889342678705,1743771724.1659045
-6.866321655146384,0.2322040689758794,1743771724.266024
-0.07227610777824339,0.20412724473203916,1743771724.3661556
-0.02783594973789484,0.4160695928709639,1743771724.4657931
-0.013695326978667346,0.3395597853555452,1743771724.5661798
-0.03155966961344354,0.29551902928049534,1743771724.665695
0.03096278445553834,0.2625383885552009,1743771724.7661233
0.07148918931336967,0.2279108395921885,1743771724.866554
0.025361963765425752,0.29852104684962993,1743771724.9659479
-0.06032159547208928,0.16506097047035717,1743771725.0661638
-0.09248618798783735,0.06014467200126314,1743771725.1658459
-0.05260755538023134,0.16933648234522414,1743771725.2657962
-0.09408709324281653,0.18326855314638663,1743771725.3657048
-0.06956534830733054,0.1605914667017707,1743771725.466182
-0.04294116880500057,0.126122354636144,1743771725.5659819
-0.0530410905505182,0.14656004071899442,1743771725.6658947
-0.012923541184108503,0.2133735766078149,1743771725.766289
0.0889222910643876,0.6153001245568026,1743771725.8659647
-0.4120903223611775,0.25005449950632574,1743771725.9660494
-0.418579782088593,0.23848721450147847,1743771726.0658422
-0.05000279052247428,0.30014129652376725,1743771726.1663275
-0.05879997763400215,0.3067864145608399,1743771726.265921
-0.08798716988758588,0.24834922149499422,1743771726.365831
0.060117449382114524,0.2451124912272505,1743771726.466361
0.03424912111103491,0.1979011370675962,1743771726.5660536
0.0028058292895062568,0.1587235810446957,1743771726.6661205
-0.10455892242492305,0.08112707699464522,1743771726.7658634
-0.05959433782331054,0.20827110908784494,1743771726.865757
-0.07487128222392453,0.09374469836362387,1743771726.9659405
-0.044965758571034964,0.08344143547255335,1743771727.0662413
-0.07055915708364711,0.10547596499987688,1743771727.1658912
-0.08675855414731831,0.18646118562262837,1743771727.266142
-0.02430182593145183,0.06839045824060073,1743771727.3656373
-0.085517527668189,0.22216851409414534,1743771727.4661674
-0.026267765459795547,0.03949572661629956,1743771727.5658944
-0.08337657867253591,0.14936640023291234,1743771727.666034
-0.08549629797739305,0.11653969580167566,1743771727.7659497
-0.2185120795565483,0.3957084770269034,1743771727.8660843
-1.1369517123051474,0.1564040623794474,1743771727.9656456
-0.17702871542694973,0.38941779969067064,1743771728.0662723
-0.17173700117089213,0.4120493734527316,1743771728.16598
-0.08491182477880499,0.34386650572701866,1743771728.2660248
0.1700971136356719,0.23390598498550796,1743771728.3657737
-0.04993361805612989,0.18242654297461722,1743771728.4659195
0.004165896042919032,0.16777702710186532,1743771728.566051
-0.0631121924238989,0.13710439401934305,1743771728.6664066
-0.16107677138035298,0.11631000180827519,1743771728.7658114
-0.09881658039346884,0.13560242544288836,1743771728.8658936
0.06619022941783184,-0.06125127292536445,1743771728.9660845
0.005390898464010755,-0.0009051468613215444,1743771729.0660589
-0.09428900798549547,0.13133551457949275,1743771729.165791
-0.12150884536113665,0.28356032422796984,1743771729.266277
-0.026533338891169697,0.15741332806272232,1743771729.3662798
-0.06474376429789597,0.15147216726220908,1743771729.46643
-0.05793018423359164,0.12487853052339638,1743771729.6662498
0.008539818047010605,-0.036386326839857194,1743771729.76627
-0.03422223394533853,-0.03269039509166359,1743771729.8661103
0.4748693167470451,0.5121264167357716,1743771729.9663606
0.03585550532596761,0.27840269210807,1743771730.0660183
0.21186027079147787,0.4822502582139962,1743771730.1663375
-0.3363608954627587,0.5638967785492555,1743771730.2659574
-0.7683010638816179,-0.162859287220758,1743771730.3661513
0.2036986916464036,0.25410723897955073,1743771730.4660501
7.267490395141929,0.3386017899408706,1743771730.5661314
-0.15953666283636778,0.29978995104935185,1743771730.666108
1.290539095275539,0.3332967450998878,1743771730.7658496
7.072954271418757,0.2973193812070793,1743771730.866285
0.044296277614995196,0.30959913083428003,1743771730.9661763
0.03923989240856381,-0.028124672309606625,1743771731.066072
0.06428563698127879,-0.06064197399610481,1743771731.1658964
0.08019422783931918,-0.05556770322098434,1743771731.266217
0.07297939299802288,-0.058051109321659106,1743771731.366072
0.0820686883029569,-0.06922997831508931,1743771731.4656754
0.02016594420490094,0.12402328700907889,1743771731.5663724
0.07905031477761607,0.28982953606225614,1743771731.6659636
0.03384073379628694,0.8383223742741289,1743771731.7656872
0.021413994493388284,0.7716267814274819,1743771731.8658164
-0.157749904626384,0.7909751922310411,1743771731.9662836
0.1403747054015339,0.7973869412602904,1743771732.0659516
0.02617238908618917,0.760453148461885,1743771732.1661487
-0.5744754400998606,0.5986081067900412,1743771732.265939
-0.6289177862189402,0.5034579951592921,1743771732.3659682
0.522311483267097,0.5732210354335359,1743771732.465653
-0.024906235132705037,0.3226165994502044,1743771732.5660088
0.1589819659478009,0.16798452114239212,1743771732.6660297
-0.11265635714468536,0.30327234900541034,1743771732.766168
-0.1677841483843143,0.5323570488313745,1743771732.86569
0.33567095644934836,0.3319869010328374,1743771732.9672792
0.004965403581471885,0.2639144253137415,1743771733.0656216
0.05354742782317523,0.2597697343031581,1743771733.1657903
0.02337009187466687,0.22322545310943478,1743771733.266054
-0.006552993079779242,0.17589156249986018,1743771733.36588
0.0026795596460722337,0.15243727047489128,1743771733.4657452
-0.007245685475022957,0.19884925441534598,1743771733.5660567
-0.0032029305476016408,0.1657008535943088,1743771733.6659307
0.9108640456712491,0.14773416748853113,1743771733.7658148
0.8699622843372036,0.12802497684227843,1743771733.8662064
0.7059196030235311,0.08482127371823767,1743771733.9657786
-0.07925283242456131,0.11826077564260129,1743771734.0662644
-0.12446676013777833,0.1148902779755468,1743771734.1659992
-0.17337276070343033,0.0900234852727016,1743771734.2663724
-0.02693923007472763,0.09217685051854278,1743771734.3657775
-0.003660241091686632,0.12334394426627067,1743771734.4657972
-0.019921417408201147,0.08837197593225038,1743771734.5661907
0.006605251316793632,0.06268604757316171,1743771734.6663153
-0.008082022727636952,0.07639840135798646,1743771734.7658777
