x,y,v,w,stamp
5.0765078796494116e-05,-1.0814169237858888e-06,0.00010828558051490227,1.0906369779027368e-06,1743771622.125856
0.0035235196070976414,-1.086968858239863e-06,0.06810989477083201,-2.675594882989595e-05,1743771622.3260977
0.006992746248114893,-1.0949040836738805e-06,0.10168085189299654,-3.560909652304766e-05,1743771622.4261436
0.011616941152618592,-1.1085613367092425e-06,0.13569589710479935,5.439871198541249e-06,1743771622.5258653
0.03242026915081895,-1.1563073052723225e-06,0.23764944124220025,-8.103028831678403e-06,1743771622.6256583
0.06362222271142927,-1.1981412107279583e-06,0.33960562326487964,-1.0727421174393595e-05,1743771622.7259028
0.10522347950172829,-1.199650188056496e-06,0.4415608553533703,-1.061873057705643e-05,1743771622.8257139
0.15722413672713442,-1.1154462854538517e-06,0.543516749791016,-1.091433872566903e-05,1743771622.925651
0.2196242955080645,-8.868820343813893e-07,0.6454736182808631,-1.0758936545607689e-05,1743771623.0260627
0.26502176692264146,-1.1523904018779162e-06,0.6555777489814417,-0.0011447143719536875,1743771623.125739
0.3307667059026422,-6.23850174713643e-06,0.6216404371445073,-0.0008505759799733431,1743771623.2258115
0.39250987463341025,-1.3381172961776127e-05,0.587703472126099,-0.0012877999102029972,1743771623.3259134
0.4491140696651525,-1.123863266771812e-05,0.5345100604814255,-0.0003520122679777637,1743771623.4259207
0.5037798640800022,-3.312331930505854e-06,0.5362317258709932,-0.0028977122522110717,1743771623.5257282
0.5580903439683284,-8.531809687850172e-06,0.5301424493337676,-0.0018476487369800871,1743771623.6257865
0.6106562239160783,-2.3823735540526184e-05,0.5053133168764168,-0.002869091448382851,1743771623.726149
0.6612505014793071,-5.0315039030389884e-05,0.4887298548072776,-5.8706822021261786e-05,1743771623.826185
0.7109992065620392,-8.453283720230882e-05,0.48680926441611805,0.0017172674331031508,1743771623.925949
0.7606407562909822,-0.00012405338405112798,0.4862027925072314,-0.0029627700451181436,1743771624.0260818
0.8100989676333812,-0.00017875817798233118,0.48381788526654557,-0.006774925264591625,1743771624.1260145
0.8593447918142743,-0.0002572503771259165,0.48188641208782457,-0.00294698180672715,1743771624.2260416
0.9084299574519551,-0.00035012902030476424,0.4807211319799268,0.0002020220846731109,1743771624.3262494
0.9573001282876425,-0.000448926334898897,0.47829591066399957,-0.0011526432604498052,1743771624.4260213
1.0058717980912508,-0.0005550253512538696,0.4751216795039768,-0.002141837451694438,1743771624.5259032
1.0541075254422272,-0.0006699029598621486,0.4717695052063929,-0.00258032837022423,1743771624.6258485
1.0860777883089383,-0.0007524548314405981,0.4685463443152266,-0.006429501157359035,1743771624.7260137
1.133765042428528,-0.0008988174893645887,0.4651849692609137,-0.005329580483242971,1743771624.8261986
1.1811546810619076,-0.001073161048489779,0.462435495330958,0.0009449095093940752,1743771624.9257348
1.228272663107692,-0.0012543774026816112,0.4600714717245415,-7.326923503930208e-06,1743771625.0260303
1.2753504037616736,-0.0014341299955105157,0.4618666715536622,-0.0026945820513296285,1743771625.1264498
1.322849669097996,-0.0016187159209047931,0.46716412377778416,-0.0008752072215648259,1743771625.225833
1.3703282707952147,-0.001803489839560086,0.4642039201953858,0.003534497321452226,1743771625.32593
1.4172097345363648,-0.001973733198541784,0.4568958149651612,0.006479545209076084,1743771625.4268284
1.4636768330039571,-0.0021208717009846205,0.4544548315507924,0.004222134000504338,1743771625.525776
1.5100100741446365,-0.0022496085310875374,0.45370840740637386,0.0016739938502315977,1743771625.6262758
1.556238439719055,-0.0023653026963077204,0.45253582930774,0.0032898311427876684,1743771625.7260566
1.6023914540756181,-0.0024656590397386575,0.4520084951880449,0.0024774616084276492,1743771625.826018
1.6485966902880504,-0.002555388475982862,0.453036389291303,-0.0009485010100517312,1743771625.925908
1.6948457568990847,-0.00264555684297177,0.4531590518093007,-0.0034274586013845797,1743771626.0258782
1.7256908867259602,-0.002710974341945861,0.4534163431263904,-0.0016327824993338292,1743771626.126281
1.7720108750341756,-0.0028175527428604967,0.45451859907660075,-0.0004341897500239716,1743771626.225945
1.818436682303758,-0.0029305643573151814,0.4557251254503075,-0.0021118389632925018,1743771626.325919
1.865090215880355,-0.003053395398360738,0.4582052354986396,-0.004998824046856526,1743771626.4256725
1.912162783070809,-0.0031956881476959873,0.4631246177705677,-0.0038873956055879588,1743771626.525646
1.9595977672696077,-0.003355623541760887,0.46599215536257566,-0.0017281763857297217,1743771626.6259053
2.0070149726849413,-0.003526546949371298,0.4639299567628439,-0.0010414091312354206,1743771626.726083
2.054327166652956,-0.003704004577102359,0.46318851528376004,0.0008821939586314734,1743771626.8256006
2.1017521433154513,-0.0038820696476339024,0.4650608914362527,0.0006427606481266443,1743771626.926503
2.1494352340275014,-0.004060814568366503,0.4678914556468588,-0.0012907008909319628,1743771627.0258355
2.197446326867035,-0.004245269221164494,0.4715081449641574,-0.0025372734451371013,1743771627.1257474
2.245823719129562,-0.004439596262916823,0.475266584273383,-0.0011200334946581995,1743771627.225974
2.29457078462284,-0.004640232263268322,0.4789079058090749,0.0012761255173958247,1743771627.32578
2.343747286537953,-0.004840850141299902,0.48342322599155635,0.0006838687583400377,1743771627.4256866
2.3933804238656564,-0.005042906355508156,0.4878834204277829,-0.0021184285289499822,1743771627.525959
