x,y,th,stamp
0.00012225801290166813,0.0,9.059679571732128e-09,1743726398.7515788
0.0013169404823769977,-4.272743353966794e-11,2.616637646733597e-06,1743726399.051017
0.006910495015104103,2.2659906377594975e-08,2.4231135947726972e-05,1743726399.1506412
0.02104247241427511,2.645700141642743e-07,4.559724030076095e-05,1743726399.2511027
0.04495058778070809,7.748970438884395e-07,-6.352697280419167e-05,1743726399.3508477
0.07892851818248404,-1.3071346244883325e-06,-0.00032776371835523555,1743726399.4506218
0.12305471866627371,-4.682300323603741e-05,-0.0029696530126614097,1743726399.55057
0.1747902276032367,-0.00045324317339631465,-0.02550591893238039,1743726399.6507382
0.22936081615020631,-0.0018564249933707034,-0.07968826373757443,1743726399.7508466
0.2864398230316526,-0.006450950549108407,-0.13455241595727446,1743726399.8511212
0.34932142048234655,-0.01500335936396206,-0.18835632772260696,1743726400.05121
0.4223651933372281,-0.028810973846948657,-0.23760578565303497,1743726400.1507154
0.49651464923402927,-0.04675229338625364,-0.272989251525137,1743726400.2511368
0.5696461747533375,-0.06729561208875329,-0.3077374638627633,1743726400.3507926
0.637276294396793,-0.08884294905671623,-0.34384894593584064,1743726400.4510787
0.7036524686323155,-0.11259356004810904,-0.38123505797791446,1743726400.5510297
0.7742703559873341,-0.14084184064295144,-0.41816792610184766,1743726400.651182
0.8509562736031935,-0.1747908656791878,-0.4511408319824036,1743726400.7514315
0.9292031755198588,-0.2126324879179254,-0.4725076228744504,1743726400.851184
1.0075404225575961,-0.25264356294493767,-0.4873719886434994,1743726400.9506981
1.0853135430478358,-0.29390051431170106,-0.49959121200184053,1743726401.0511136
1.1637066495530064,-0.3366869857966,-0.5127396216579339,1743726401.150542
1.2442453320117903,-0.38239485799587497,-0.5376073133024882,1743726401.2508717
1.3212241959108657,-0.42888560223681804,-0.6378547720948416,1743726401.3504817
1.3918370483364648,-0.48174598961141635,-0.8460228801446643,1743726401.4512622
1.4572111078069092,-0.5558427026008532,-1.1114201024369295,1743726401.5505161
1.4943661425932624,-0.6314066271172439,-1.3774239452375854,1743726401.6506305
1.5084076314201864,-0.7038441171371583,-1.6474508523447389,1743726401.7504501
