e,e_dot,e_int,time
-0.6115075776207336,-4.0796727709032275e-05,-0.1429346129335378,1743726398751578810
-0.6115075776207336,-4.0796727709032275e-05,-0.1429355665345241,1743726398751578810
-0.6116297165219806,-0.0004071296708233844,-0.18312093647004468,1743726399051017038
-0.6122115275048855,-0.0023464996138396663,-0.24413957954671392,1743726399150641228
-0.6136522348422179,-0.006741727734124181,-0.122552006709328,1743726399251102657
-0.6159574231007912,-0.012486318653018857,-0.1229148429868885,1743726399350847704
-0.6191525358403654,-0.018334336660491928,-0.12295455740489475,1743726399450621921
-0.6210477009635845,-0.016967592875977894,-0.12357207021404806,1743726399550570076
-0.6038538636546169,0.050995573952495134,-0.1230084340080459,1743726399650738231
-0.5552531185017939,0.21931527487263533,-0.11884101300809714,1743726399750846514
-0.5058688142893117,0.32661683121768387,-0.11121085898602666,1743726399851121070
-0.5058688142893117,0.16461434737494063,-0.05237643380653238,1743726399851121070
-0.4577033096376962,0.16055168217205187,-0.09800630499563047,1743726400051210034
-0.41457724999539486,0.3043052143130563,-0.13762858449328164,1743726400150715411
-0.384982080407514,0.2424040974339405,-0.08378679818153208,1743726400251136753
-0.35566527676412335,0.19637324410423837,-0.07704475973733181,1743726400350792762
-0.3243212605329184,0.20220273291531884,-0.07097729360442702,1743726400451078683
-0.29133630308202985,0.21442991227364502,-0.06483156851301035,1743726400551029694
-0.2587526766666885,0.21856194622076627,-0.05832414440654485,1743726400651182050
-0.23013427597350278,0.20400675702842355,-0.05211935118749082,1743726400751431377
-2.188171691507559,-6.431396716136234,-0.1784722797781672,1743726400851183959
-2.1850943706158343,-6.516533648807772,-0.30576839991550403,1743726400950698252
-2.1846048165303613,0.011889583257325143,-0.4370375070981688,1743726401051113562
-2.183256847830639,0.006125075950650742,-0.43652226986341447,1743726401150541926
-2.170561108573598,0.046812359855878206,-0.43536788080716576,1743726401250871774
-2.0821592465839336,0.3369920041556851,-0.4289361527201243,1743726401350481798
-1.8861671652040397,0.9479798112318605,-0.41005831203113874,1743726401451262306
-1.6355366056227751,1.488742136537195,-0.3736550526064303,1743726401550516159
-1.3827233505619816,1.6781460488068605,-0.3259288490959428,1743726401650630453
-1.1240931997462722,1.7048113529216764,-0.2760658032855823,1743726401750450201
-0.8651536235568924,1.7252324233502971,-0.22455433841437555,1743726401850413660
-0.6458494770899756,1.5941457421876553,-0.17631943365382166,1743726401951186053
-0.5227280939131185,1.141418432145913,-0.13568087965458495,1743726402050559402
-0.4785217210619086,0.5577591867602235,-0.1096742882196771,1743726402150945027
-0.45727320492504253,0.21818296329358647,-0.09722739452138401,1743726402250544030
-0.4443869032236636,0.11378272612748337,-0.0919540655188498,1743726402350818834
-0.4453641373816559,0.039696891811288694,-0.0898274267002594,1743726402450601513
-0.4658061778198679,-0.07139758198734765,-0.09028496364195944,1743726402550629574
-0.45847564212589775,-0.043705015814139436,-0.09131537799532548,1743726402650613883
-0.43376405667647155,0.10680707047798776,-0.0905588090381012,1743726402750679095
-0.4044121046638529,0.18021179154014946,-0.08643231489320577,1743726402850588112
-0.3749283197868767,0.19611912296531622,-0.08100724299832994,1743726402951009514
-0.33971244157768776,0.2156655436205505,-0.07458372388048298,1743726403050535030
-0.3069760529213119,0.22650755621854923,-0.06808581434407782,1743726403150944989
-0.281250384555241,0.19487352340815592,-0.06192051944941322,1743726403250722308
-0.2590960763535297,0.15959992189260733,-0.0563817913309959,1743726403350568357
-0.23939611379867687,0.13951423585521372,-0.05189730497192569,1743726403450393225
-0.22460076024818543,0.11498438701781429,-0.048356738860889224,1743726403551192933
-0.21324261822137602,0.08717831859100282,-0.04529492855003664,1743726403651038325
-0.2011199180554475,0.07826947397579313,-0.04251091713323027,1743726403750786168
-0.18841997750137107,0.08274213573334983,-0.040159992569055745,1743726403850911372
