x,y,v,w,stamp
5.5817879561213696e-05,-1.035143569398567e-06,8.625410123668805e-05,7.961962479902494e-07,1743732735.966061
0.001217999790102664,-1.031909613951794e-06,0.03403941313670125,7.764553980800348e-06,1743732736.2654736
0.007590397997235167,1.9143676746686403e-05,0.06265421480417076,0.060680170845685805,1743732736.366231
0.015022214868593325,0.00010198844869550873,0.07782749344576156,0.08644151691342576,1743732736.4652686
0.022997061297370697,0.00025379299069201554,0.07784356763177183,0.08302387234268825,1743732736.5654845
0.03704521859175824,0.0006745381788243504,0.08847152533444821,0.07808406601469524,1743732736.7660372
0.046396356240163916,0.0010554157743329277,0.0885952530067024,0.06249343898623143,1743732736.8661153
0.05573808006026781,0.001503068947868345,0.09614286562130073,0.04593121878476297,1743732736.965348
0.06434294380073652,0.001962630856164065,0.08226316317394876,0.07857496330980947,1743732737.0649838
0.07344394974218571,0.0025068099966754345,0.09226812896224783,0.0678685753610801,1743732737.165585
0.08438307337289329,0.0032156784134690836,0.11423181822759722,0.030235017563753765,1743732737.265501
0.09591088062147125,0.004002139927399781,0.11210681824212462,0.029535955123635937,1743732737.3653286
0.10756328604386971,0.004838482627535086,0.11523143527440664,0.038715639130183006,1743732737.4653063
0.1154558019639264,0.00543032889740804,0.11701719017910477,0.027453028097914788,1743732737.5660539
0.12747980376428944,0.00636427797210049,0.1197948057909434,0.13364414049515827,1743732737.665941
0.14011241345088116,0.00747085219547754,0.1280296075539855,0.10398595174406083,1743732737.765483
0.15323822035406715,0.008776547360027675,0.13151331160842247,0.041801134123126686,1743732737.865397
0.16675950853244456,0.010227364676786765,0.1355619774832003,0.07157346705539806,1743732737.9656243
0.18080049290249525,0.011826516122984791,0.13954934143649708,0.07127375623614472,1743732738.0651996
0.1952541177048031,0.01356020253575741,0.14422535876694786,0.02347928722354843,1743732738.1651676
0.21018151240096317,0.01539998875855394,0.14876986424491495,-0.002850355969218227,1743732738.2657623
0.22040337289268738,0.01667158542755723,0.15335885790410594,0.04117252656380444,1743732738.365706
0.2361143862198575,0.018668447211602483,0.15763108160910685,0.0322808639091119,1743732738.4652562
0.25225464522967644,0.020772459966684316,0.16210722782889733,0.018316151669240922,1743732738.5652606
0.2674217260855352,0.02279199955355852,0.12524959395824797,0.2576495954987707,1743732738.6652255
0.28416611281043685,0.025316277506364677,0.17239874673047606,0.05880164314334186,1743732738.7655933
0.3016681052860319,0.02818098144004666,0.17744972544755175,-0.010630131512306809,1743732738.8657103
0.31982879807334763,0.03129095247848854,0.1819286459257585,0.04385327150374337,1743732738.9651778
0.33819815237135076,0.03457831562683134,0.1829198157850456,0.08327033319837966,1743732739.0652063
0.35689710472193226,0.0380584529161083,0.18778928904539288,-0.009588623626600649,1743732739.1650715
0.3697675635438881,0.040467514129266274,0.19704655022434608,0.013195188312873866,1743732739.2652092
0.3889146896974108,0.04406856426731104,0.17904797662550412,0.14109786414173459,1743732739.3656366
0.4094645255075368,0.0480897907724048,0.2088105442140129,0.1677660667799717,1743732739.4652076
0.4304843454924689,0.052513290421528504,0.2136361682621605,0.0972998509139819,1743732739.5652204
0.45205977901659083,0.05737381379000061,0.22087060799501998,0.06017008752918301,1743732739.6653857
0.47427788442169283,0.06261467907371546,0.22484593544140646,0.12123802336442453,1743732739.7655213
0.4970127015670109,0.06823439364796656,0.23130205950141303,0.06747743568175235,1743732739.8659346
0.5199696771122339,0.0740945666589886,0.24004696584255442,0.028165986504396407,1743732739.9654982
0.544176998428525,0.080434422233754,0.24763777354165623,0.19186305261550837,1743732740.0665941
0.5606547525140168,0.08496072448305203,0.2542932111344812,0.1354183579924892,1743732740.16523
0.5856394781854656,0.09215729916082722,0.25476921224881816,0.025916001748298608,1743732740.2652624
0.6114331791556564,0.09984637496546046,0.26710148847477594,0.09558785514572578,1743732740.365737
0.6376904059251958,0.10792704081548155,0.27327029781953066,0.1271381473083731,1743732740.4660838
0.6643936772797329,0.11642154279284282,0.284722742970044,0.04467973692514312,1743732740.5654156
0.6925713788775156,0.12563141208408624,0.29297650083992693,0.13886679418615447,1743732740.665556
0.7214630333050628,0.13554669353927518,0.30176833547711884,0.19885668867716655,1743732740.7651649
0.7410996556473425,0.14261588648978063,0.3108826412544936,0.10907777511655581,1743732740.8663168
0.7711623056039343,0.1538114797470569,0.3197772456115643,0.11462078178494192,1743732740.965594
0.8019448167832895,0.16570567139440825,0.3288046949315121,0.22867984420150564,1743732741.0661566
0.8333611656192874,0.17854315571377272,0.3383013499894311,0.18852951392339964,1743732741.165447
0.865104951188748,0.19228399677370828,0.33881195434175504,0.09640401555764762,1743732741.2659564
0.897832752528614,0.2070144019937937,0.3572960968321551,0.16218522906847588,1743732741.3653803
0.9311883354714967,0.22265107370435083,0.36743160199184244,0.2696590042295352,1743732741.4652889
0.9650902099597319,0.23944439307719664,0.3766388053341282,0.1873585828261538,1743732741.5654109
0.9879281713088501,0.2512016355553977,0.37767029362005083,0.11692463343166923,1743732741.66541
