ax,ay,stamp
-0.11537223032536459,0.008139833532654,1743711323.9671273
-0.06057620888717122,0.014639460309145239,1743711324.26604
-0.0323881824388039,-0.005724793208374761,1743711324.3658538
-0.074122504225415,-0.0020003682697714523,1743711324.4669294
0.0831380224177262,0.01905295733505591,1743711324.5666044
0.2825158472322273,0.00011660471813179033,1743711324.6657999
-0.21596741477607018,-0.030189386547006397,1743711324.7662418
-0.06407222689369008,0.01508431023232045,1743711324.8660166
-0.06357650775100276,-0.013126189764734184,1743711324.9660091
-0.17048617011016806,0.00803119677016131,1743711325.0658965
-0.17236802953976177,-0.019519098621012535,1743711325.1661282
0.06402887545364153,-0.004620835027979702,1743711325.2659457
-0.04313101384106093,0.03012246589198861,1743711325.3658955
0.016114593814185424,-0.012435746593593033,1743711325.4665556
-0.05948913116491541,0.017278797584264573,1743711325.5658119
-0.01225360349478715,0.0474096382811462,1743711325.6663282
-0.1646912766270942,-0.005800485415218786,1743711325.7662115
-0.19816324024284085,-0.05442418412857582,1743711325.8660748
0.08557523473697497,0.05917171234689154,1743711325.9668984
0.03913966780964663,0.026748142526113523,1743711326.0664666
-0.17952168984294614,-0.01068282817175022,1743711326.1664248
-0.04792795503706824,0.004219279492619951,1743711326.365907
-0.18307884901749233,-0.09530156015655114,1743711326.4660597
0.0905226524564895,0.030607065597818783,1743711326.565825
-0.05491230989201362,0.011663460056640774,1743711326.665951
-0.047518438730879325,-0.0242478158566758,1743711326.7661154
-0.08217621987601059,0.06203814771194412,1743711326.8660266
-0.05984700688342218,0.0002791915283291875,1743711326.966127
0.03286854717475697,0.05685613419718644,1743711327.0661564
-0.030591431470492942,0.038563242136569795,1743711327.1658702
-0.18644379325808833,0.02799287060053636,1743711327.2657533
-0.042339791816880676,0.02428430989245136,1743711327.3658645
-0.06430355718134229,0.030564893776795398,1743711327.4661288
-0.0669419499067008,0.023166761963282236,1743711327.5659728
-0.014314531566407593,0.017936268006063405,1743711327.6659462
-0.19868654737079297,-0.0019009061307749663,1743711327.7657409
0.07966444000307407,0.060160346696169174,1743711327.8658438
0.13801091989646663,0.06891128564529798,1743711327.9662304
-0.0856573095427748,0.10865964806416237,1743711328.0656495
-0.035879150968311596,0.051113349198854456,1743711328.1661673
0.13009871214220955,0.12395076696544945,1743711328.2660615
-0.051893173702797925,0.040678352655876396,1743711328.365808
-0.19343045802417805,-0.03310773503827032,1743711328.4661624
0.048796788956540244,0.05544663582294285,1743711328.5658643
-0.04208508947562982,0.075906903341379,1743711328.6662214
-0.25034593397766475,-0.02577771079896088,1743711328.7658741
-0.08933130471421954,0.047178933921709375,1743711328.866091
0.1003429180820311,0.04778946898309904,1743711328.9659584
-0.028856998087284428,0.06768672429422733,1743711329.065896
0.05230774558637879,0.1322820115136209,1743711329.1659732
-0.14183916606038646,0.008336162889560754,1743711329.2658646
0.049736311379845674,0.14027739337059678,1743711329.3659904
0.09709478857970386,0.18855469417457602,1743711329.4658568
-0.19450865267942888,-0.04109507696126294,1743711329.5659034
-0.052812675250772795,0.08717877297504417,1743711329.665871
