e,e_dot,e_int,time
0.09053170347274603,-0.007626931580749692,0.02982187698515351,1743694041265280351
0.09053170347274603,-0.001016558646301143,0.018032178977163832,1743694041265280351
0.09263074024757342,0.006996789249424651,0.018250639620400872,1743694041465328176
0.08871002173339432,-0.006072272464505701,0.02720059956151214,1743694041565427696
0.08470036458576748,-0.026434585539353156,0.017726849773663813,1743694041665224147
0.08302938082040924,-0.018935469709950258,0.01708569876239135,1743694041765307367
0.07374422736509631,-0.03652045740223722,0.016111273939735958,1743694041865385768
0.06221161072349854,-0.06939256698970234,0.014610971551861404,1743694041965471172
0.053200683261827635,-0.06847848034422892,0.01261439651393017,1743694042065448601
0.04414199052747631,-0.0602320673200741,0.01062054506785324,1743694042165162677
0.03798774410252461,-0.050709797197676744,0.009029456958075827,1743694042265613289
0.03998660279356376,-0.013851292446375174,0.008168747901415727,1743694042365842162
0.04195480321982164,0.013223530390990093,0.007978838785315282,1743694042465202099
0.036958966965864294,-0.010092119425664884,0.007927858816544973,1743694042565871614
0.028437974369879652,-0.04505609616647329,0.007166398895537861,1743694042665470821
0.02222567032201625,-0.04911098881282681,0.005835941275860194,1743694042765681041
0.014148729600070298,-0.04763081589936452,0.004327536511801053,1743694042865781482
0.008008701861008605,-0.047389894870025484,0.0029503295127863228,1743694042965103528
0.005025854422229775,-0.030409583926135075,0.001813786456212372,1743694043065954463
0.004902275014850743,-0.010354756153859538,0.0011953184315524744,1743694043165024865
0.0036165155864933407,-0.0046977961191214486,0.0009016632176889419,1743694043265663621
0.001955845764045658,-0.009821430836016951,0.0006992217426009538,1743694043365286254
0.004253494421888354,0.002123262784650045,0.0006538472659301735,1743694043465294253
0.0426504914686511,0.1356488190153515,0.003257244048581301,1743694043565281461
0.04457767342788359,0.1344139300199841,0.006107437582137566,1743694043665578254
0.04845107137599143,0.019335266357801095,0.009042442696979635,1743694043765218672
0.05493148907901188,0.03451271883709431,0.009838857814985197,1743694043865068162
0.051184056471619666,0.009109950318760782,0.01032700476318048,1743694043965656612
0.04102937234673103,-0.046340389107602846,0.00983768062652013,1743694044065639424
0.0355569689390743,-0.052090291775151225,0.008508412731713336,1743694044165430884
0.031549000872531985,-0.03160123824733014,0.007187327364542795,1743694044265037527
0.06627674494203548,0.10239925334320392,0.008892319079146793,1743694044365433990
0.06639515600881256,0.11615385045426858,0.010971527233688928,1743694044465466226
0.07212151293319377,0.01948255997052765,0.013642195441407991,1743694044565277264
0.07601103137895225,0.03205291790046564,0.014299585208556355,1743694044665434601
0.07565027711945305,0.01176254728753092,0.014951828265713262,1743694044765719302
0.06747765127266964,-0.028444600354275384,0.014636208069444344,1743694044865803464
0.06442129704106178,-0.03742993359463755,0.013851145135053089,1743694044965929326
0.10741635152722537,0.1331290008485191,0.015944099140762866,1743694045065674920
0.11025873095119912,0.15279144636712447,0.018801858631075297,1743694045165880761
0.11109780838066285,0.012271522844791624,0.02187210172359673,1743694045265254347
0.11272127866182,0.008208492368736256,0.022283707502535277,1743694045365987200
0.15072841176865479,0.13210201129330643,0.0249578536020247,1743694045465158394
0.15441277093549308,0.1389716409122436,0.027919795006600547,1743694045566434459
0.16609204697895572,0.051212117367669764,0.03157494611287993,1743694045666173162
0.17970639409559042,0.08431207720032446,0.033579480289594774,1743694045767826268
0.2093068541632272,0.14404935728090493,0.036896967467245946,1743694045865578398
0.2026243039092381,0.07639303271215897,0.039082426750032866,1743694045966000437
0.19806062783433215,-0.03748742109631683,0.04064171206911546,1743694046065458362
0.2169639943308006,0.04779896807187498,0.041043331756983846,1743694046165353160
0.2129145462369964,0.04951306134221419,0.041961477318490745,1743694046265930698
0.20588262272247693,-0.03693790536107892,0.0423385129739527,1743694046365138152
0.20847130547762394,-0.014810802531241563,0.04173481470456187,1743694046465533339
0.22009916635580384,0.04738847877775639,0.04230032651007168,1743694046565154482
0.21832823133823448,0.03285641953536848,0.0430326244281626,1743694046665097618
0.2121860561175451,-0.026377034127529158,0.04338955220094283,1743694046765225132
0.21215128624916973,-0.02058981696354915,0.04296898122174348,1743694046865679303
0.2159770326130424,0.012636588318324371,0.04276227690381,1743694046965574891
0.22928095466458626,0.05709889471805507,0.04375418756466312,1743694047065345733
0.2532663709065008,0.12429779431152792,0.0465412832655067,1743694047165458901
0.27434998601313054,0.15023010449514762,0.05055013703938775,1743694047265703706
0.28971261935370396,0.1214874948240106,0.05438877176416127,1743694047365092488
0.28796711085742643,0.04539041614765297,0.056760001293489126,1743694047465555895
0.30113585990941627,0.038077468519041036,0.05864281799838555,1743694047565280623
0.3196584188415891,0.10563769328054214,0.06047648347813442,1743694047665200656
0.3089290336645234,0.0259772458503571,0.06202968066848691,1743694047765435916
0.3355203196755425,0.05287300277984482,0.06438335194721807,1743694047865541387
0.33308184109825634,0.08050935811244313,0.06509050274402292,1743694047965195790
0.3576241602841098,0.0736794686952243,0.06838770732605509,1743694048065461344
0.34817141898270465,0.050298592948161046,0.06951494227480678,1743694048165936342
0.36140746402157675,0.012611012458223122,0.07104849442029475,1743694048265184803
0.3802964812266547,0.10708354081316689,0.07252996521140431,1743694048365582928
0.35196683757447256,-0.031468754823680646,0.07293780678484195,1743694048465257278
0.3725493431539686,-0.025823793575620407,0.0736443549425665,1743694048565556256
0.33822276128627016,-0.045813587627341334,0.0709138709522216,1743694048665439660
0.34882231935335395,-0.07909007933538215,0.07054495101875324,1743694048765288199
0.32754022335380684,-0.03560845977487773,0.06758793048505103,1743694048865288594
0.36696867186858007,0.06048784171742039,0.06964557759750475,1743694048965547455
0.3556794781987238,0.09379751614972325,0.070087009232431,1743694049065501273
0.38765339986615044,0.06894909332523458,0.07398857039477832,1743694049165462254
0.3529956270726966,-0.008946170420090679,0.07312921850469906,1743694049265612512
0.37366923580691935,-0.04661388019743695,0.07418680697351338,1743694049365190131
0.36534581589581117,0.04116729607704853,0.07278839986196217,1743694049465578688
0.41203240484098624,0.1278772301135563,0.07669820252140021,1743694049565090323
0.38994428610962717,0.08199490071272002,0.07780483887318058,1743694049665535868
0.4375002132526469,0.08489269470553544,0.08286019656743687,1743694049765643144
0.42002613556901847,0.10027283153130433,0.08305280339464235,1743694049865266750
0.4168322842658789,-0.06889309662255982,0.08474903154535549,1743694049965152990
0.4767233119674461,0.1889905879947588,0.08785077736849238,1743694050065903167
0.4591775245884344,0.14115080107518496,0.09040649842079285,1743694050165650406
0.4413204491524425,-0.11800954271667867,0.09146929616120669,1743694050265150660
0.49856115926442235,0.13127878225329312,0.0931855404754967,1743694050365467994
0.4807599140188932,0.1314648828881689,0.09480602045778355,1743694050465354622
0.4673871342139333,-0.10391341683496351,0.09636882732457917,1743694050565305446
0.5412964090768473,0.20178831685984702,0.09943323992261913,1743694050665630583
0.5262754057607342,0.19629423848933625,0.10260491269879018,1743694050765841583
0.515172357494138,-0.08708017194236417,0.10552655280303334,1743694050865650058
0.5064722617114985,-0.06601048016411888,0.10307154212854548,1743694050965602954
0.580497652909078,0.2177509847164664,0.10654769369228925,1743694051065159856
0.5495224758752122,0.14350071387904562,0.1089206759036971,1743694051165275149
0.49881387211518,-0.2722792693129931,0.10870540262558766,1743694051265374370
0.5320757291036513,-0.05815582257186961,0.10536858550825844,1743694051365289918
0.46572057559962055,-0.11031098838519826,0.09990625725182108,1743694051465639460
0.4819115057445109,-0.1672140778638013,0.09903205344585174,1743694051566070206
0.378079460842327,-0.29213704919097844,0.08828512469417465,1743694051665423022
0.3724827883967712,-0.36476239115913245,0.08171408713747513,1743694051764972828
0.36343945022818325,-0.048800035380479244,0.07425829758421179,1743694051865400179
0.2450274468009721,-0.4248511386526636,0.06543164042112289,1743694051965079851
0.22729420647083787,-0.4538174791911513,0.0556602695349847,1743694052065195082
0.14035072100283408,-0.34892241932712675,0.040913984634595814,1743694052165418497
0.12142533677780332,-0.3528962323101152,0.03271802110042248,1743694052265890300
0.0606362661096842,-0.2657148496438329,0.021468114005033144,1743694052365176190
0.06393159076047628,-0.1916458200577568,0.016339935614555916,1743694052465163321
0.04130785305653495,-0.06442804351049751,0.01105822451744475,1743694052565173366
0.04935333285015808,-0.048594193034393975,0.010306185677984801,1743694052665163332
0.0723815462001638,0.10357897714542948,0.010906082589052226,1743694052765846204
0.10321575498300772,0.1795414071094988,0.015027226263453082,1743694052865570319
0.1490584748852104,0.2555897622834887,0.021569644834472438,1743694052965161723
0.20732411894852287,0.3470278798850505,0.030589275274157574,1743694053065239935
0.2739701519482258,0.4163722568767181,0.042149563611568734,1743694053165761612
0.3355320005955904,0.4273596054902251,0.05448712586575692,1743694053265357614
0.3910203239410732,0.390167239976158,0.066480268571953,1743694053365098269
0.4474087281303625,0.3729224251159069,0.07825965999744723,1743694053465346344
0.5224892117021223,0.43822962587016345,0.09083330597031607,1743694053565330660
0.5604606794798013,0.37683983783146263,0.10188859466527189,1743694053665081086
0.6354317507236082,0.37647513007162,0.11491968667769711,1743694053765960748
0.5943421693503694,0.11293829956856054,0.11954396923663785,1743694053865407852
0.5980146080209021,-0.12472380900902043,0.12126134170489276,1743694053964990351
0.6059221248326949,0.038599851607751624,0.11970837843697883,1743694054065112767
0.5016836307827521,-0.32110325746049995,0.11386736272825408,1743694054165270610
0.48683502127240796,-0.39695701186762317,0.10655359171308944,1743694054265597338
0.3973252377630949,-0.34786131006552407,0.09232601891389677,1743694054365132989
0.38884135179499424,-0.3266455649247124,0.08469345997805834,1743694054465188900
0.39775402651118696,0.0014292958269734868,0.07905970843475998,1743694054565466628
0.33078236883676926,-0.19352994319408326,0.07442173994278554,1743694054665000665
0.3507806477696942,-0.15657792913830923,0.07183837208388905,1743694054765143931
0.30529064038648457,-0.08497242816761563,0.06585749984996124,1743694054865205121
0.33723487083251236,-0.045152589790606136,0.06628521819738517,1743694054965339664
0.3149643291316151,0.032245629150435086,0.06376625729457862,1743694055064997081
0.3563933538225257,0.06386160996671109,0.067197445948679,1743694055165214566
0.3462541425252299,0.10429937797871602,0.06813540937622782,1743694055265865647
0.404248461452382,0.15951702543285448,0.0737466716299592,1743694055365088830
0.3904104260426182,0.14718761172462771,0.07584239485159243,1743694055465291176
0.3795024501257185,-0.0824867044222118,0.0783756602819084,1743694055565339829
0.4491820365923429,0.19590536849908227,0.08120946592904645,1743694055665134843
0.46632190150708297,0.289398171271215,0.08630944288005792,1743694055765283498
0.4828591278634633,0.11225697090373465,0.09346475174437492,1743694055865650905
0.49280686591726397,0.08828321470060334,0.09608261194152531,1743694055965179653
0.5051558375046863,0.07432236547074329,0.09850470407233138,1743694056065211788
