ax,ay,stamp
-0.06420878980693902,0.022946559300631084,1743712298.127697
-0.06951508628139678,-0.007488756896710082,1743712298.4271674
-0.021713743395292934,-0.017026954219000044,1743712298.5276976
-0.006615751982196789,-0.005037136758826444,1743712298.627075
-0.0247422971628967,-0.02636071182955568,1743712298.7275596
0.02601894507071753,-0.27716783148916024,1743712298.8276024
0.028833653013626552,-0.2782589893667547,1743712298.9267964
0.0322701091213743,-0.2857411047078512,1743712299.0268831
0.08448624453964784,-0.2635686972394823,1743712299.1280074
0.0542452380723331,-0.2559986877400019,1743712299.2267387
0.040189070088099285,-0.20826918858600513,1743712299.3269153
0.09018413170059601,-0.14878782535212406,1743712299.4274986
0.10076705480592162,-0.14501244631585403,1743712299.5269618
0.05883839893042746,-0.14670996985845677,1743712299.627122
0.04884707202925355,-0.17267697234329663,1743712299.7269888
0.18331575022791707,-0.08934610936771054,1743712299.8274012
-0.008881901271482933,0.22319196141235534,1743712299.9282665
0.00991755698242567,0.3432148102403153,1743712300.0270753
-0.01817842862567407,0.3376535647272876,1743712300.1271682
-0.04865816334057785,0.3616152187805832,1743712300.2266555
-0.06160174365324671,0.39369893601420464,1743712300.3268018
-0.09609385407692426,0.33692710237717804,1743712300.4271965
-0.0684029535385394,0.26049807297251487,1743712300.5268312
-0.09607805081205867,0.27221375967793826,1743712300.62706
-0.15953150104428987,0.20979953563618514,1743712300.727873
-0.004120679312477912,0.22354292192509495,1743712300.8266394
-0.03470021942414519,0.20984153006593734,1743712300.9266617
0.059210242722336257,0.21686988520105835,1743712301.0265572
0.05699088108160266,0.2204883878310127,1743712301.1268728
0.03343912028866879,0.20705177155685217,1743712301.2271
0.047107189489934725,0.1946735248852765,1743712301.3270087
0.012605112468708522,0.1675083360205068,1743712301.427055
0.029508224924619665,0.15965950025453363,1743712301.5270593
0.02299822996785017,0.13825521659663761,1743712301.6271574
0.00417702339962835,0.11735996306420421,1743712301.7272398
0.0021240939046399273,0.13577132121247004,1743712301.826825
-0.023472762667405417,0.09891602373614945,1743712301.9268763
-0.008747477018914304,0.07441520771923227,1743712302.0268161
-0.04402404871501609,0.08428410705512317,1743712302.1271849
0.02716673459914641,-0.027504057771271503,1743712302.227089
-0.002653635726999776,-0.6697223293724408,1743712302.328186
-0.17522997034005441,-0.8844294768922741,1743712302.4266639
-0.062079407974667024,-0.5721640557522689,1743712302.5272214
-0.06341932979953914,-0.4453499294940774,1743712302.6270378
-0.019194477939603542,-0.3128210630270484,1743712302.7272656
-0.02892237524142917,-0.31517742816983396,1743712302.8269176
0.025324020113566117,-0.24563734496123799,1743712302.9269557
0.21886978284155664,-0.19222298564709928,1743712303.026784
0.0007680535954257897,-0.15547305929356733,1743712303.1268125
-0.0021044394458334184,-0.14789550965493986,1743712303.2268064
0.06067924036486252,-0.20323194411509402,1743712303.3269353
0.029908145701158184,-0.18567964330565478,1743712303.4270403
-0.0017249474322111272,-0.18814831932969076,1743712303.52673
0.014387441220847244,-0.17308701103234986,1743712303.6267443
-0.028363486485160894,-0.20083383881340253,1743712303.7272654
-0.06648769083919961,-0.16737985742256387,1743712303.8270273
-0.09417083971706465,-0.15227271347703236,1743712303.9271085
-0.08815661299209696,-0.11200116830727945,1743712304.0269806
-0.11247828918734869,-0.15656905179355027,1743712304.1271336
-0.04878597098166432,-0.162301809125748,1743712304.2267919
-0.05626318463915762,-0.0636140501629459,1743712304.3266969
-0.019952751265134995,0.1386770176174009,1743712304.4267113
0.008159475476035082,0.33225036549096204,1743712304.5268352
-0.006973706473048854,0.4114259013333654,1743712304.6271527
-0.01246757847649329,0.40281749749252194,1743712304.7270277
-0.015422179069180711,0.4571439039904791,1743712304.827065
-0.07774080911884482,0.3912549056827181,1743712304.9270966
-0.04748786280798965,0.26152382940634433,1743712305.0267766
-0.10786831320376182,0.1550114316304184,1743712305.126822
-0.01836313793853375,0.2636671063316679,1743712305.2270977
-0.037942397163551474,0.23067167228999225,1743712305.3267584
0.027245204651427973,0.12654432200808574,1743712305.4269087
-0.072482693118191,0.27779133599280753,1743712305.5273392
0.013047829049471016,0.22564508296722394,1743712305.6271796
-0.036142421638847386,0.2708907762117218,1743712305.7267442
-0.017832498263561678,0.21287870559329103,1743712305.8265722
-0.06356877857241959,0.23543145150833045,1743712305.9272873
-0.04358995321267309,0.22292972141627157,1743712306.026749
-0.033196026423970154,0.16616897695080823,1743712306.127142
-0.03937743751811742,0.17040012346407798,1743712306.227093
-0.06881286965168563,0.1267283631259936,1743712306.3271685
0.004760196914024598,-0.011852967315567581,1743712306.4267585
-0.03989543440825439,0.12506728505560416,1743712306.526949
-0.03893774976578837,0.13597107874795214,1743712306.6271315
0.005553867254674694,-0.006006630504391555,1743712306.726905
0.056745730143816946,-0.7536295773893693,1743712306.8269897
0.5145468891041617,-1.0678020682071043,1743712306.9270344
0.040919598577208394,-0.516582284875585,1743712307.0271542
0.04255589659917977,-0.36996400587859923,1743712307.1270227
-0.04921910279982859,-0.3454443220636656,1743712307.2269015
-0.029754728681444454,-0.2754143796801663,1743712307.3269744
-0.13994444156077768,-0.3084699294476176,1743712307.4271173
-0.05101718864706148,-0.19855579421938424,1743712307.527952
-0.19365460694606,-0.11727675262406587,1743712307.6268752
-0.3095840933854405,-0.1075460163260575,1743712307.7269354
-0.34095878758642284,-0.099081766994895,1743712307.8274062
-0.014821795325923768,-0.18409986593084096,1743712307.9272337
-0.13305364339147574,-0.14318804191803505,1743712308.026777
-0.047440384734655915,-0.2388528834541559,1743712308.1269996
-0.04766667099866889,-0.0745273205251597,1743712308.2270315
-0.03474432812715559,-0.1867109902897171,1743712308.3267202
-0.0633063440607442,-0.22772834474668874,1743712308.4268491
-0.08764009556719385,-0.21877291501521975,1743712308.527062
-0.028135279002370048,-0.27682848518703324,1743712308.6265917
5.610629853895072,-0.2923572994654535,1743712308.7270024
-0.031144286319404406,-0.33319154694054925,1743712308.8267224
-0.02370387626113904,0.15438971399676538,1743712308.9270875
0.05406072676161891,0.5957747077860255,1743712309.0267975
0.01754414652064128,0.40022177367710843,1743712309.127243
0.06666437594292461,0.4009019920174075,1743712309.2274117
0.03691110692190112,0.3387379084105587,1743712309.3274817
0.009179205615783245,0.3576318428731377,1743712309.4269335
0.04682312908729802,0.6647848334692915,1743712309.527138
-0.05075940291693193,0.5077250111777374,1743712309.6267827
-0.0209554383570176,0.591131423926683,1743712309.7268646
0.04781012443739823,0.6258321752784015,1743712309.826598
-0.047499922293725405,0.59376964389017,1743712309.9270167
-0.05194758280768785,0.5730397498245126,1743712310.0269818
-0.04969732452483828,0.49808360928906886,1743712310.1270225
0.5823342957293978,0.4853956505160834,1743712310.2270415
-0.0029881741037485945,0.4152597503259811,1743712310.326935
0.008092437798434618,0.38146852433704004,1743712310.4268367
0.016484610963734818,0.31937302444389454,1743712310.5267909
0.060576414365399484,0.28220772980733777,1743712310.6268954
0.08411402566833794,0.2896625656825064,1743712310.7271826
-0.04156323943561336,-0.9231725745408357,1743712310.8270183
0.00909374994430168,-0.5506998018329086,1743712310.926991
0.011620786862924868,-0.7398650788600535,1743712311.028247
0.0680020040568436,-0.7469155871302419,1743712311.12704
0.09404952114427224,-0.6874119166106653,1743712311.2270498
0.06494491229022702,-0.5319531595279396,1743712311.3270001
-1.4008243386155377,-0.4019399325406801,1743712311.42681
0.512254403316565,-0.535066881579312,1743712311.5270574
-0.06014923567512065,-0.3071485170576377,1743712311.6270454
-0.02524768806669572,-0.2090457218309583,1743712311.7269354
-0.15126857097597998,-0.21798695640432791,1743712311.8266902
-0.06017860766369228,-0.15201813277208429,1743712311.9271224
-0.06625965223419827,-0.20414683310981144,1743712312.0270321
-0.03504261581247848,-0.1126223976776774,1743712312.1267838
-0.015139572891646663,-0.08895169791973218,1743712312.227276
-0.07563678488742143,-0.12813476181241917,1743712312.327097
-0.0158402643579967,-0.14954060498770197,1743712312.4274333
-0.07487525409652818,-0.07931566870342016,1743712312.5271807
-0.026868363487524617,0.04147938501412394,1743712312.6270976
-0.031074322895714095,-0.08060724969808254,1743712312.7270534
-0.06116480630942211,-0.06434024972308405,1743712312.8267686
-0.06576054227918636,-0.0585696711980167,1743712312.9267886
-0.054782689701118326,-0.0790167513327119,1743712313.0268083
-0.050826088839738916,-0.09592359300631045,1743712313.1270423
-0.04327921571257433,0.04167852759918214,1743712313.2271454
-0.0752770102914751,-0.2451655499404405,1743712313.3268144
-0.05485745455341244,0.054599634594022284,1743712313.4270818
-0.02427068524529395,-0.23337903199202198,1743712313.527792
-0.05402565334720857,-0.08427606933663369,1743712313.626842
-0.039729296263480186,-0.2000771013253021,1743712313.7269118
-0.06448775620975683,-0.1740760176876632,1743712313.8269043
-0.08906758839254557,-0.07822534644313017,1743712313.9269366
-0.027028060481405835,-0.12225232996725725,1743712314.0272825
-0.04726756536110299,-0.061907019338798254,1743712314.1269963
-0.16480282171743688,-0.07064421200115867,1743712314.226984
-0.10699709776093796,-0.0819573876918736,1743712314.3276465
0.04163570061342804,-0.024387628620967584,1743712314.4268076
-0.14561862419978408,-0.08895603178563996,1743712314.5271223
-0.04309857794081513,-0.06363444257225565,1743712314.6269798
-0.14667831249306998,-0.05551100705043887,1743712314.7272825
-0.04706484803627445,-0.034195612094106084,1743712314.8269997
0.035533144691574946,-0.0401081889058275,1743712315.0271897
-0.14061978873542774,-0.018975222258031676,1743712315.1271985
-0.03819290622863828,-0.014000155334789969,1743712315.227055
-0.08634683005554307,-0.1468725550915654,1743712315.3270955
-0.07620106949968472,-0.004515552783273277,1743712315.4272966
0.033400508558340876,-0.03929931653811833,1743712315.5270338
-0.039173248683861864,-0.012273479937800813,1743712315.6267872
-0.032600111385748656,-0.016253183557148554,1743712315.7270522
0.14175252857610224,-0.061833506183901384,1743712315.8270907
-0.07095109069342848,-0.0048352664122278104,1743712315.9271696
-0.07860797737408952,-0.02772741974697006,1743712316.027063
-0.1607220788558856,0.009868889364504942,1743712316.1273918
-0.17402427758031885,-0.021909747240409585,1743712316.227717
0.03426210315703514,0.039159696036076004,1743712316.3272643
-0.07333276283533012,-0.006936431369590966,1743712316.4271405
0.04839188395955666,0.00615469148566835,1743712316.5269089
-0.12333278300256832,0.02094725212109961,1743712316.6268072
-0.15628670690531465,-0.00884622570319685,1743712316.7272625
-0.0788131293889408,-0.030928972569359607,1743712316.8271875
-0.17113829224155452,0.01648980609884164,1743712316.9270525
-0.1701671245895699,-0.008961696973920968,1743712317.0270326
-0.07375562811877456,0.005582355422438095,1743712317.1270118
0.06836001789377934,0.012840443332347452,1743712317.2270947
0.03888096613624479,0.008404617037395208,1743712317.3267958
0.0362216908656945,0.03396502692823063,1743712317.427585
-0.195876088324085,-0.03473536558825042,1743712317.5268087
0.027462780904204405,0.02393930190753473,1743712317.6267736
-0.1616966306288183,-0.03791864221698972,1743712317.7272928
-0.1775384594845229,-0.010323834407259605,1743712317.82733
-0.1739509105552718,-0.07791075371491227,1743712317.92737
-0.056523922170987694,-0.01567360521499017,1743712318.02688
-0.0366064638325601,-0.00980419411484465,1743712318.127164
0.04896487879031481,0.028139752654045475,1743712318.2270582
0.06917183441476392,0.01599238148798151,1743712318.326821
-0.0920205351412672,-0.01217828144474682,1743712318.4272692
-0.1465439056089552,-0.006775859351354212,1743712318.5269647
-0.12276674107668709,-0.0031324372998578418,1743712318.6272635
-0.1136911235173993,-0.003133399783213333,1743712318.7270098
0.012483323701978815,-0.004769081741192864,1743712318.8267028
-0.05873448778998183,0.016475850962826305,1743712318.9271557
-0.06715608968733382,-0.013343524961167624,1743712319.0268986
-0.1114614632266279,0.008295417847175673,1743712319.1273382
-0.09594786553539841,0.006843592272201334,1743712319.2272623
-0.041223771997762615,0.004005376501811099,1743712319.3270903
-0.06024773445157047,0.0017019728164616324,1743712319.4268177
-0.12772532076846324,0.008003789615356499,1743712319.5270538
-0.04569158524609677,-0.008749937389023254,1743712319.6272235
0.016501486630163667,0.014368311926410726,1743712319.7271361
-0.0038910927993514154,0.004086796335332352,1743712319.8278859
-0.094863416404196,0.00898954325092143,1743712319.9270613
-0.07473753651065577,0.0068714080927081275,1743712320.0273805
