x,y,th,stamp
-4.6766856030280067e-05,0.0,5.558075630390442e-10,1743779048.2761848
-4.167935953092706e-05,2.8191182730226825e-15,1.6098647560897346e-09,1743779048.4756267
0.0032977732561981867,5.378863679577454e-12,-0.0023132400327475454,1743779048.5755596
0.00975752877987918,-1.494297104462957e-05,-0.009987472986644355,1743779048.6755526
0.017666163837896768,-9.393283686907353e-05,-0.01794453913766128,1743779048.7755961
0.02619200888627934,-0.000246941632550491,-0.026172385589152743,1743779048.8756711
0.03422859948285874,-0.0004573263696786709,-0.03429420346915569,1743779048.9758856
0.043111006226820486,-0.0007620608707314772,-0.042127994534717356,1743779049.075412
0.052620972989530196,-0.0011629339797648737,-0.04869611182382654,1743779049.175625
0.05939248226128586,-0.001492941017401148,-0.05264108928056318,1743779049.27584
0.0666932014857828,-0.001877614116568585,-0.05538821759531395,1743779049.3756213
0.07797779638466307,-0.002503287641482882,-0.05894559150456833,1743779049.4754584
0.08961683950096215,-0.0031901536157282378,-0.06201893292421831,1743779049.5758743
0.1013764372612599,-0.003920407815661909,-0.06458585537926943,1743779049.6754553
0.11347208784634805,-0.004702703792596117,-0.06756258689666289,1743779049.775607
0.12525913781649015,-0.005500281301509482,-0.07679904697975946,1743779049.875425
0.13740612546779998,-0.006434996681106489,-0.08753269884037135,1743779049.976213
0.15091254564054715,-0.007620278789792728,-0.09640668067928009,1743779050.0758426
0.1651435597189458,-0.008996509913952842,-0.10329540831022595,1743779050.1758003
0.17951914680034023,-0.010486746032058906,-0.11004208658916723,1743779050.2762191
0.19437295505429633,-0.012127919899305457,-0.11603408306086764,1743779050.3757222
0.20953980391486132,-0.013895732278866174,-0.1196352365823792,1743779050.4759257
0.22518379381849493,-0.01577628523289649,-0.12204577402362234,1743779050.5756488
0.23598681532355284,-0.0171013338250844,-0.1237012881799163,1743779050.6754413
0.24715887457489788,-0.01849042448035947,-0.12567137507665097,1743779050.7763662
0.25748477265531666,-0.019794969130284838,-0.13182309567304973,1743779050.8753338
0.27513998073447027,-0.022135908784445008,-0.1447245788273008,1743779050.9754083
0.29319831963246357,-0.02476779508676204,-0.15592183885062702,1743779051.0759068
0.3111817588320257,-0.0275947525088644,-0.1628988780030115,1743779051.1756382
0.32873519698969506,-0.030479751968787695,-0.1702512238768955,1743779051.2756562
0.3461307468811135,-0.03347031580670816,-0.17667908622413808,1743779051.377736
0.36455301713909144,-0.036759440912312195,-0.1834023053785407,1743779051.4755812
0.3852704365898535,-0.04060224634201101,-0.1889477334840528,1743779051.5754545
0.40628638411664,-0.044621102236069736,-0.2003958094419012,1743779051.675436
0.42770096467035335,-0.04897087765853435,-0.21372503759897832,1743779051.775909
0.44922552771806673,-0.05364256486510655,-0.22259888153073856,1743779051.876233
0.47171483577900764,-0.05873301646816145,-0.2300609346593608,1743779051.9763641
0.49386891107209197,-0.06392167030206063,-0.24038663491190065,1743779052.0757089
0.5093454193184234,-0.06771537229545667,-0.2438486889129477,1743779052.1756425
0.5343746503966416,-0.07394263853236624,-0.2487985953794424,1743779052.2770166
0.5589881938236206,-0.08019601874833124,-0.2564543182396721,1743779052.3754947
0.5851223920589647,-0.08704915041348509,-0.27041724599717665,1743779052.4754229
0.6111327654791262,-0.09425941813173037,-0.2805201271611523,1743779052.5753126
